, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.1230,0.1287,0.1133,0.1028,0.1008,0.1038,0.0849,0.0849,0.0918,0.0873,0.1105,0.0861,600
B,0.1269,0.1271,0.1398,0.1091,0.1066,0.1059,0.0883,0.0913,0.0861,0.0879,0.1183,0.0857,600
C,0.1050,0.1063,0.1077,0.1036,0.1000,0.0978,0.2835,0.0855,0.0986,0.0916,0.1094,0.0874,600
D,0.1166,0.1217,0.1196,0.1000,0.0980,0.0994,0.0894,0.0903,0.0859,0.0852,0.1091,0.0894,600
E,0.1195,0.1237,0.1212,0.1068,0.1050,0.1041,0.0874,0.0895,0.0861,0.0872,0.1056,0.0872,600
F,0.1055,0.1059,0.1158,0.1024,0.1075,0.1065,0.0877,0.0885,0.0907,0.0886,0.1204,0.0896,600
G,0.1250,0.1206,0.1244,0.1082,0.1060,0.1083,0.3116,0.0893,0.0851,0.0877,0.0910,0.0870,600
H,0.1290,0.1248,0.1149,0.1103,0.1069,0.1064,0.0872,0.0865,0.0947,0.0980,0.0889,0.0877,600
