, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.2002,0.2033,0.2069,0.1174,0.1167,0.1172,0.1243,0.1248,0.1224,0.2411,0.2351,0.2412,600
B,0.0980,0.0943,0.0974,0.0960,0.0951,0.0951,0.0957,0.0960,0.1013,0.0951,0.0959,0.1044,600
C,0.1005,0.0961,0.0974,0.0949,0.0941,0.0943,0.0972,0.0986,0.0962,0.0964,0.0956,0.1033,600
D,0.3064,0.2636,0.2637,0.7485,0.7320,0.7569,0.1605,0.1825,0.1640,0.1189,0.1152,0.1243,600
E,0.4876,0.4838,0.4301,0.4732,0.3678,0.3550,0.4631,0.4371,0.4121,0.4078,0.4137,0.4121,600
F,0.1400,0.1391,0.1324,0.1157,0.1121,0.1129,0.1230,0.1258,0.1209,0.1220,0.1219,0.1216,600
G,0.1206,0.1215,0.1199,0.3100,0.3076,0.2996,0.1109,0.1121,0.1110,0.1063,0.1033,0.1112,600
H,0.1335,0.1435,0.1387,0.1078,0.1070,0.1076,0.1139,0.1154,0.1192,0.1250,0.1260,0.1141,600
