, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0921,0.0910,0.0914,1.0864,1.0595,1.0485,1.0762,1.0879,1.0747,1.0984,1.1419,1.2557,600
B,0.1084,0.1061,0.1160,1.0388,1.0430,1.0600,1.0086,0.8636,0.8903,0.9044,0.8764,0.8468,600
C,0.6059,0.6201,0.7008,0.7716,0.7920,0.7932,0.7234,0.7918,0.7460,0.6424,0.6635,0.6724,600
D,0.1153,0.1059,0.1204,0.7305,0.7315,0.6422,0.7418,0.7439,0.7326,0.6987,0.7000,0.5861,600
E,0.3616,0.3724,0.3421,0.5742,0.4355,0.5646,0.2933,0.2810,0.2942,0.2167,0.2352,0.2340,600
F,0.8806,0.8628,0.9052,1.0919,1.0747,1.0997,1.0737,1.0311,0.9894,0.9506,0.9561,0.9764,600
G,0.7829,1.0097,1.0395,0.7184,0.7172,0.7374,0.7304,0.8484,0.7892,0.7578,0.7246,0.7927,600
H,0.0937,0.1676,0.1087,1.1112,1.3000,1.0423,0.7177,0.8090,0.7548,0.6986,0.7488,0.6695,600
