, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.5040,0.5205,0.5072,0.0989,0.0976,0.1000,0.0865,0.0871,0.0928,0.0884,0.1396,0.0924,600
B,0.3694,0.3719,0.3826,0.1023,0.0997,0.0976,0.0929,0.0932,0.0874,0.0902,0.1486,0.0909,600
C,0.2818,0.2814,0.2845,0.0955,0.0946,0.0937,0.2650,0.0880,0.0897,0.0921,0.1382,0.0936,600
D,0.5778,0.5856,0.5735,0.1098,0.1056,0.1079,0.0936,0.0924,0.0882,0.0894,0.6134,0.0929,600
E,0.6395,0.6235,0.6586,0.1195,0.1189,0.1242,0.0894,0.0915,0.0874,0.0894,0.1014,0.0925,600
F,0.5961,0.6046,0.6057,0.1276,0.1317,0.1339,0.0917,0.0913,0.0922,0.0955,0.5854,0.1015,600
G,0.4367,0.4201,0.4337,0.1075,0.1062,0.1046,0.2349,0.0926,0.0912,0.0930,0.0984,0.0958,600
H,0.4880,0.5019,0.4871,0.1156,0.1049,0.1074,0.0947,0.0934,0.0991,0.0944,0.0924,0.0893,600
