, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.2357,0.2356,0.2398,1.2628,1.2535,1.2505,0.2080,0.2047,0.2025,1.1112,1.1148,1.2717,600
B,0.0971,0.0922,0.0948,0.0931,0.0924,0.0936,0.0963,0.0958,0.0978,0.0935,0.0941,0.0993,600
C,0.2333,0.2740,0.3194,0.1837,0.1229,0.1004,0.1571,0.2138,0.0994,0.4378,0.0961,0.5211,600
D,0.5173,0.4513,0.4200,1.1763,1.1569,1.1902,0.3094,0.3176,0.3088,0.1636,0.1597,0.1311,600
E,0.4494,0.4956,0.4345,0.7457,0.8036,0.7720,0.6206,0.5953,0.5637,0.5788,0.5687,0.5841,600
F,0.1994,0.2787,0.3222,0.3130,0.3969,0.2796,0.3681,0.3673,0.3640,0.2978,0.3056,0.2876,600
G,0.1119,0.1095,0.1138,1.0737,1.0575,1.0554,0.1045,0.1045,0.1038,0.1027,0.1004,0.1016,600
H,0.1783,0.1935,0.1863,1.1540,1.1773,1.1876,0.1230,0.1232,0.1232,0.9153,0.9464,0.9064,600
