, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1.1638,1.4145,1.4139,1.4461,1.4040,1.3786,1.3042,1.2713,1.2884,1.0510,1.0273,1.1055,600
B,0.0988,0.0978,0.1015,0.0986,0.0972,0.1010,0.0991,0.0988,0.1000,0.0991,0.1026,0.1070,600
C,1.0180,1.2169,1.2729,1.4289,1.3951,0.0996,1.1991,1.1207,1.1578,0.3204,0.4198,0.2185,600
D,1.3333,1.2392,1.3912,1.4095,1.3981,1.3903,1.4046,1.3894,1.3830,1.1424,1.1122,1.1931,600
E,0.7202,0.7393,0.9078,0.9832,0.9052,0.9238,0.8725,0.8020,0.8705,0.8344,0.6614,0.6125,600
F,0.1234,0.1482,0.1571,1.2403,1.2148,1.2679,0.6541,0.6425,0.6311,0.4962,0.2410,0.1560,600
G,1.1223,0.9672,0.9745,1.1592,1.1494,1.1542,0.0958,0.0984,0.0975,0.0973,0.0966,0.1012,600
H,1.0920,1.1206,1.1698,1.6336,1.4772,1.6864,0.9228,0.9489,0.9417,0.8297,0.7909,0.7795,600
