, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.1005,0.1200,0.0831,0.0909,0.0878,0.0917,0.0970,0.0988,0.0993,0.0996,0.0904,0.0822,OD600:600
B,0.0859,1.0322,1.0936,1.1938,0.9711,0.9737,0.9649,1.2254,1.2334,1.1542,0.1050,0.0942,OD600:600
C,0.0941,0.7953,0.7984,0.9169,0.6980,0.6976,0.6936,0.8845,0.8710,0.8505,0.1031,0.0977,OD600:600
D,0.0940,0.4535,0.4480,0.5111,0.4053,0.3884,0.4080,0.4661,0.4971,0.4837,0.1040,0.0992,OD600:600
E,0.0865,0.2811,0.2810,0.2813,0.2522,0.2524,0.2533,0.2843,0.2889,0.2867,0.1028,0.1001,OD600:600
F,0.0887,0.2123,0.2194,0.2211,0.1893,0.1951,0.1894,0.2106,0.2166,0.2156,0.1028,0.1037,OD600:600
G,0.0976,0.1460,0.1393,0.1434,0.1307,0.1257,0.1255,0.1351,0.1377,0.1393,0.1045,0.1046,OD600:600
H,0.0816,0.1316,0.1298,0.0995,0.1007,0.1019,0.1043,0.1025,0.1005,0.0980,0.0967,0.0847,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,1500,1100,0000,1000,2000,1300,0000,1300,2000,3000,0000,479,520
B,0000,2089,2121,2160,0000,0000,0000,1635,1668,1621,3000,8000,479,520
C,1000,1503,1475,1566,1200,2000,1300,1086,1116,1086,0000,3000,479,520
D,1700,8170,7920,7890,1700,0000,1600,5820,5800,5730,8000,0000,479,520
E,0000,4120,4330,4020,1000,1900,0000,3310,2990,2810,3000,0000,479,520
F,1400,3090,2920,3000,0000,3000,0000,2130,2150,2080,0000,0000,479,520
G,6000,8900,1090,1000,6000,1200,0000,7900,6400,6800,8000,0000,479,520
H,0000,1340,9500,1800,1500,1900,9000,3200,1300,0000,0000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2900,2000,0000,3200,3000,0000,2400,6000,2500,1300,0000,4000,579,616
B,9000,4600,3400,3200,20229,20659,21499,6188,6024,5804,6000,1100,579,616
C,1600,3200,3200,8000,15338,15560,16254,4248,4643,4161,6000,1100,579,616
D,1200,2400,0000,7000,9300,8503,8578,2432,2770,2706,0000,0000,579,616
E,2600,0000,3400,1600,4744,4742,4752,1361,1395,1272,1200,1000,579,616
F,1700,3000,0000,1100,2798,3034,2835,7800,7720,7690,3900,8000,579,616
G,1100,5000,9000,0000,7830,6710,6150,1690,2270,2130,7000,1600,579,616
H,0000,1700,0000,8000,0000,1000,9000,2000,1600,5000,3000,1000,579,616
