, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0872,0.0987,0.0999,0.1023,0.1000,0.1036,0.1032,0.1034,0.1073,0.0870,0.1015,0.0872,OD600:600
B,0.1011,0.6935,0.7774,0.8092,0.6405,0.6758,0.6490,0.7300,0.7201,0.7264,0.1145,0.1090,OD600:600
C,0.1046,0.6115,0.6907,0.9005,0.6889,0.6884,0.6525,0.8110,0.8080,0.7955,0.3085,0.1080,OD600:600
D,0.1031,0.3821,0.5827,0.6592,0.4877,0.5108,0.5008,0.5941,0.6192,0.5793,0.3446,0.1104,OD600:600
E,0.1031,0.1971,0.3880,0.4160,0.3983,0.3976,0.3932,0.4024,0.4484,0.3951,0.3186,0.1392,OD600:600
F,0.1099,0.1743,0.3988,0.4104,0.3694,0.3593,0.3569,0.3671,0.4256,0.3770,0.3385,0.3232,OD600:600
G,0.1092,0.1403,0.3640,0.3518,0.3603,0.3222,0.3334,0.3558,0.3520,0.3607,0.3413,0.3131,OD600:600
H,0.1049,0.2720,0.1462,0.1239,0.1129,0.1121,0.1177,0.1229,0.1176,0.1195,0.1095,0.0886,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,8000,3000,1700,0000,0000,3000,0000,0000,1600,6000,0000,7000,479,520
B,0000,7170,8430,8370,3000,6000,1100,4750,5220,5090,0000,0000,479,520
C,4000,6080,5140,2370,0000,0000,1000,1400,1550,1800,0000,1000,479,520
D,0000,3170,2130,9100,0000,1100,1900,4900,6900,5700,4000,4000,479,520
E,6000,1370,4400,2600,6000,0000,2000,3900,5400,2500,0000,2000,479,520
F,0000,1020,0000,3500,0000,1500,1000,4000,1500,1900,8000,3000,479,520
G,0000,2900,0000,0000,1000,0000,0000,1000,1600,1200,8000,1000,479,520
H,3100,0000,0000,1200,5000,0000,0000,3000,0000,9000,0000,5000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,9000,1000,3500,8000,1400,6000,4300,2700,3800,2000,0000,1700,579,616
B,0000,1200,5100,3000,10703,9659,9498,3981,3900,4024,1400,1200,579,616
C,2800,0000,1600,1100,2464,2529,2410,8770,9080,1113,9000,0000,579,616
D,2200,0000,0000,8000,1057,1106,1078,3460,3830,4550,4000,1500,579,616
E,3000,0000,1200,0000,3880,4470,4370,1640,1720,1790,1300,1500,579,616
F,6000,1200,0000,3000,1900,1980,2480,1370,7800,9500,1800,0000,579,616
G,0000,1900,1000,7000,9100,1330,1450,2700,5900,8000,1000,3000,579,616
H,0000,4100,6000,1900,0000,2100,3300,2000,2200,5600,1300,1900,579,616
