, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.1003,0.1247,0.0866,0.0970,0.0912,0.0962,0.0986,0.1004,0.1014,0.1038,0.0947,0.0812,OD600:600
B,0.0896,1.0023,1.1984,1.2809,1.0118,1.0238,1.0086,1.2640,1.2396,1.2322,0.1062,0.0992,OD600:600
C,0.0983,0.8769,0.8952,0.9824,0.7546,0.7438,0.7315,0.9653,0.9567,0.9682,0.1045,0.1022,OD600:600
D,0.0983,0.4468,0.4412,0.6335,0.5146,0.5103,0.5571,0.5962,0.6885,0.5968,0.1050,0.1043,OD600:600
E,0.0952,0.2796,0.2813,0.2894,0.3567,0.3980,0.4106,0.4492,0.4526,0.4500,0.2427,0.1033,OD600:600
F,0.0976,0.2141,0.2206,0.2890,0.2871,0.3404,0.3621,0.3969,0.3901,0.3889,0.2927,0.1054,OD600:600
G,0.1019,0.1475,0.1415,0.1455,0.1347,0.1343,0.1351,0.1553,0.1384,0.1410,0.1070,0.1054,OD600:600
H,0.0817,0.1357,0.1351,0.1002,0.1032,0.1019,0.1059,0.1007,0.1006,0.1030,0.0978,0.0852,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1200,9200,1600,0000,7000,1000,0000,0000,0000,0000,4000,1000,479,520
B,0000,1940,2042,2154,0000,0000,1100,1562,1600,1598,0000,8000,479,520
C,0000,1420,1438,1504,1100,0000,0000,1150,1118,1102,0000,1000,479,520
D,1000,7090,7060,8170,0000,0000,5000,2800,4130,4540,3000,0000,479,520
E,9000,3770,3860,3700,2000,0000,5000,1090,1190,1350,4000,0000,479,520
F,2800,2650,2380,2380,5000,0000,1000,7200,7400,6800,2000,1000,479,520
G,0000,7200,7100,1010,1300,0000,8000,6000,8500,5500,0000,0000,479,520
H,1300,1110,8700,0000,0000,8000,2000,0000,7000,0000,9000,5000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1800,6000,3000,0000,2100,5000,0000,0000,2200,2200,0000,2100,579,616
B,0000,5500,2600,3400,25248,24560,25604,7093,7202,7068,1500,2400,579,616
C,1500,1100,4200,4300,18574,17208,17643,5471,5387,5341,3000,4000,579,616
D,2000,2100,3100,3300,7273,5500,5102,1587,1906,2424,2700,1000,579,616
E,2400,0000,2000,2400,3325,2786,2554,7270,6640,7220,5000,2400,579,616
F,2000,1300,5000,3000,2495,1773,1432,3700,3880,3070,0000,1000,579,616
G,3000,0000,3500,1000,8430,7200,6830,1540,2270,2290,2300,1400,579,616
H,0000,0000,3300,2600,3000,2100,2000,1600,0000,5000,2000,1400,579,616
