, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0565,0.0373,0.0367,0.0391,0.0376,0.0372,0.0370,0.0409,0.0379,0.0378,0.0359,0.0375,OD600:600
B,0.0382,0.0494,0.0458,0.0474,0.0434,0.0439,0.0445,0.0489,0.0454,0.0450,0.0382,0.0375,OD600:600
C,0.0393,0.0477,0.0513,0.0562,0.0448,0.0504,0.0430,0.0448,0.0458,0.0453,0.0375,0.0381,OD600:600
D,0.0372,0.0456,0.0459,0.0442,0.0415,0.0426,0.0433,0.0446,0.0441,0.0438,0.0381,0.0379,OD600:600
E,0.0387,0.0545,0.0446,0.0457,0.0423,0.0422,0.0438,0.0443,0.0437,0.0480,0.0377,0.0382,OD600:600
F,0.0379,0.0450,0.0442,0.0462,0.0420,0.0429,0.0422,0.0432,0.0439,0.0442,0.0375,0.0375,OD600:600
G,0.0391,0.0460,0.0452,0.0459,0.0440,0.0408,0.0424,0.0426,0.0434,0.0440,0.0371,0.0364,OD600:600
H,0.0375,0.0393,0.0385,0.0380,0.0367,0.0372,0.0360,0.0369,0.0366,0.0371,0.0373,0.0383,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2100,1800,0000,0000,2000,1700,1300,0000,0000,2000,6000,0000,479,520
B,0000,1000,4800,4000,2000,7000,2000,9000,9000,1500,0000,2000,479,520
C,1000,0000,2000,3200,4000,9000,0000,1800,1300,2000,1700,2000,479,520
D,1100,1300,3200,3000,2000,0000,1000,1400,1600,9000,7000,0000,479,520
E,0000,2100,1600,1500,0000,1700,2000,7000,3400,2100,5000,1000,479,520
F,1900,3400,2900,1500,0000,5000,0000,1900,2100,1300,0000,3000,479,520
G,8000,6900,2200,3100,1700,1100,4000,1000,1800,1100,8000,3000,479,520
H,0000,6000,0000,0000,0000,0000,0000,4000,0000,1100,4000,3000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,3000,3700,3700,1800,0000,9000,9000,1900,4500,1100,9000,1000,579,616
B,5000,1000,0000,1200,1000,1610,9300,6020,1900,9900,1800,1100,579,616
C,2000,2000,2800,1900,1010,1150,1130,7800,2400,3100,1300,0000,579,616
D,3200,1800,9000,4000,6400,6200,1070,4300,1090,6900,2800,0000,579,616
E,6000,3000,2200,9000,1050,1070,1010,3600,1020,4600,2800,1900,579,616
F,8000,2200,2800,1900,1030,9800,6700,8200,7400,6400,7000,0000,579,616
G,0000,2000,1800,1800,1310,9000,8100,5000,5300,4900,2600,1600,579,616
H,0000,0000,1600,2100,1300,0000,8000,4300,2200,1700,1700,0000,579,616
