, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0410,0.0358,0.0369,0.0385,0.0366,0.0407,0.0368,0.0383,0.0382,0.0464,0.0369,0.0380,OD600:600
B,0.0413,0.8011,0.7784,0.7727,0.0705,0.0700,0.0697,0.4997,0.5017,0.4986,0.0427,0.0634,OD600:600
C,0.0412,0.6510,0.6468,0.6476,0.0513,0.0515,0.0537,0.4607,0.4640,0.4737,0.0392,0.0385,OD600:600
D,0.0374,0.4018,0.3847,0.3898,0.0464,0.0456,0.0455,0.3049,0.3049,0.2854,0.0371,0.0377,OD600:600
E,0.0394,0.2212,0.2159,0.2043,0.0441,0.0442,0.0443,0.1457,0.1393,0.1422,0.0385,0.0379,OD600:600
F,0.0372,0.1070,0.0973,0.1000,0.0460,0.0443,0.0448,0.0755,0.0773,0.0779,0.0383,0.0385,OD600:600
G,0.0384,0.0578,0.0704,0.0569,0.0448,0.0442,0.0439,0.0535,0.0525,0.0540,0.0386,0.0371,OD600:600
H,0.0369,0.0462,0.0385,0.0379,0.0356,0.0380,0.0358,0.0366,0.0374,0.0380,0.0381,0.0381,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1400,1100,0000,0000,3000,1900,0000,0000,0000,0000,3000,3000,479,520
B,7000,1598,1529,1492,0000,1000,0000,1199,1218,1175,9000,9000,479,520
C,6000,1391,1333,1330,6000,1000,6000,1159,1196,1191,0000,0000,479,520
D,0000,7770,7270,7000,0000,0000,1500,6360,6420,5920,1000,0000,479,520
E,2000,3390,3330,3150,8000,1600,0000,2280,2340,2380,0000,1200,479,520
F,0000,1590,1590,1370,7000,0000,4000,1030,9100,1060,0000,0000,479,520
G,5000,7100,5400,6700,6000,6000,5000,3300,5400,4400,0000,1200,479,520
H,3400,0000,2000,0000,1400,0000,0000,3000,0000,5000,1000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2200,0000,5000,0000,2300,4000,2000,1000,3500,0000,2000,3800,579,616
B,0000,0000,1000,2800,1011,1061,9100,6460,7500,6770,0000,2300,579,616
C,2300,2600,3300,0000,3780,3620,4400,5370,5300,5750,9000,2300,579,616
D,2800,2900,0000,2400,2960,1990,2140,3880,4850,4400,3000,3600,579,616
E,1100,7000,1100,3200,2160,2120,1800,1420,1810,2040,2200,2100,579,616
F,3600,2700,3600,0000,2280,2590,1960,8800,8300,1200,2000,1900,579,616
G,3300,1000,3000,0000,3070,3110,2150,1240,1090,1350,0000,7000,579,616
H,0000,3600,1700,5500,6000,2400,2600,2100,1000,0000,0000,1100,579,616
