, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0855,0.0855,0.0869,0.0893,0.0858,0.0890,0.0889,0.0881,0.0904,0.0873,0.0833,0.0831,OD600:600
B,0.0929,0.5994,0.7747,0.8093,0.6838,0.7158,0.6959,0.7674,0.7512,0.7368,0.1071,0.0964,OD600:600
C,0.0949,0.5450,0.6770,0.9059,0.7597,0.7340,0.7179,0.9047,0.8900,0.8533,0.3126,0.0968,OD600:600
D,0.0917,0.3273,0.5923,0.6633,0.5245,0.5174,0.4652,0.6327,0.6597,0.6247,0.3631,0.0998,OD600:600
E,0.0952,0.1883,0.3990,0.3813,0.3846,0.3844,0.3994,0.3811,0.3868,0.3652,0.3420,0.0972,OD600:600
F,0.0999,0.1626,0.4024,0.4138,0.3136,0.3619,0.3306,0.3421,0.4226,0.4302,0.3266,0.3374,OD600:600
G,0.0973,0.1394,0.3788,0.3365,0.3396,0.2947,0.3229,0.2950,0.3263,0.3259,0.3503,0.2658,OD600:600
H,0.0939,0.2629,0.1414,0.1076,0.1068,0.1069,0.1110,0.1269,0.1093,0.1167,0.0889,0.0859,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,9000,5000,0000,3900,0000,0000,0000,0000,4000,0000,1700,1000,479,520
B,1300,7320,8790,9420,2200,1200,5000,5790,6210,5710,0000,1200,479,520
C,0000,5200,5360,2300,0000,2600,1300,1350,1720,2190,1500,3000,479,520
D,1300,2650,2000,1130,2000,8000,0000,6700,7900,6500,1000,0000,479,520
E,1000,1360,5800,2900,1000,5000,8000,2000,2300,4500,6000,5000,479,520
F,6000,9400,1800,1000,0000,1700,2000,2400,9000,1000,0000,3000,479,520
G,0000,7500,1200,1000,0000,0000,0000,0000,9000,1500,3000,1200,479,520
H,2600,3000,0000,1900,4000,8000,9000,0000,4000,2600,1000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2700,1300,5100,4000,2500,7000,1400,1100,1900,2100,1000,4000,579,616
B,0000,4200,7400,5300,12547,12034,12502,4979,4670,5029,0000,2400,579,616
C,8000,1900,6400,4300,2576,2734,2771,9970,1253,1482,1300,2500,579,616
D,1700,2000,0000,0000,1184,1135,1134,5110,4250,4520,1200,2700,579,616
E,1800,2600,2600,3000,4730,5120,4590,1730,1970,1690,2200,2000,579,616
F,0000,2300,0000,0000,3410,2120,2400,6700,1060,1090,0000,1200,579,616
G,6000,0000,1500,9000,1020,1470,1250,1180,1080,9500,1900,2200,579,616
H,1400,1800,4000,2600,1300,0000,2800,1000,2000,2400,1000,9000,579,616
