, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0561,0.0470,0.0366,0.0386,0.0372,0.0371,0.0372,0.0453,0.0376,0.0428,0.0364,0.0372,OD600:600
B,0.0383,0.5422,0.5426,0.5392,0.3299,0.3278,0.3164,0.6038,0.5934,0.5866,0.0384,0.0370,OD600:600
C,0.0389,0.4209,0.4155,0.4480,0.3342,0.3312,0.3242,0.4670,0.4654,0.4567,0.0376,0.0380,OD600:600
D,0.0368,0.2780,0.2683,0.2837,0.2464,0.2366,0.2451,0.2629,0.2686,0.2579,0.0376,0.0372,OD600:600
E,0.0381,0.2247,0.2060,0.2083,0.1436,0.1447,0.1439,0.1846,0.1829,0.1836,0.0374,0.0381,OD600:600
F,0.0384,0.1420,0.1445,0.1527,0.1021,0.1082,0.1031,0.1343,0.1416,0.1416,0.0377,0.0382,OD600:600
G,0.0382,0.0726,0.0703,0.0702,0.0558,0.0513,0.0528,0.0640,0.0642,0.0652,0.0371,0.0364,OD600:600
H,0.0373,0.0511,0.0515,0.0377,0.0369,0.0372,0.0361,0.0373,0.0361,0.0376,0.0372,0.0384,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,3000,2000,0000,1700,0000,0000,0000,0000,1000,8000,0000,4000,479,520
B,0000,1169,1118,1206,6000,0000,6000,8270,8360,8140,1000,9000,479,520
C,0000,1178,1139,1201,7000,1200,1200,7750,7750,8020,0000,1100,479,520
D,2000,1094,9530,1012,7000,4000,9000,6200,6320,6360,2000,0000,479,520
E,8000,7800,8280,8080,0000,1200,1200,5500,5350,5080,4000,9000,479,520
F,0000,4270,4590,5040,0000,0000,0000,3360,3680,3620,1600,1100,479,520
G,8000,1280,1440,1140,1000,2800,1600,1030,1010,9000,0000,1100,479,520
H,1500,3000,4700,0000,0000,2000,1000,6000,1500,0000,3000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,3700,1800,2000,9000,1200,1300,2400,0000,4000,6000,6000,1500,579,616
B,0000,0000,2200,1400,2319,2401,2261,8990,6550,7030,5000,3000,579,616
C,2500,1000,4500,3000,2391,2286,2208,1276,1130,1183,2500,5000,579,616
D,6000,3800,0000,2600,2129,2173,2247,1257,1308,1215,4300,2700,579,616
E,1600,3100,4000,1200,2137,2301,2139,8630,1007,8590,2000,1700,579,616
F,2400,2300,7000,1000,1863,2110,1788,6160,5150,5360,9000,5000,579,616
G,1700,3700,3700,2100,6380,5240,5160,1310,2210,2130,2000,4000,579,616
H,2400,2000,1000,3600,4000,2200,1500,1300,3000,3000,4300,0000,579,616
