, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0411,0.0383,0.0375,0.0377,0.0383,0.0372,0.0375,0.0385,0.0427,0.0457,0.0363,0.0391,OD600:600
B,0.0387,0.6630,0.6825,0.7244,0.5237,0.6304,0.5302,0.5632,0.5850,0.5965,0.0390,0.0374,OD600:600
C,0.0390,0.5443,0.5667,0.5926,0.3644,0.3625,0.3603,0.4604,0.4466,0.4542,0.0385,0.0383,OD600:600
D,0.0368,0.3132,0.3322,0.3461,0.1825,0.1839,0.1829,0.2573,0.2790,0.2606,0.0507,0.0374,OD600:600
E,0.0382,0.1169,0.1184,0.1199,0.0894,0.0896,0.0880,0.1280,0.1813,0.1443,0.0367,0.0382,OD600:600
F,0.0446,0.0856,0.0943,0.0852,0.0597,0.0724,0.0589,0.1029,0.1056,0.1154,0.0442,0.0387,OD600:600
G,0.0407,0.0613,0.0691,0.0562,0.0455,0.0461,0.0475,0.0517,0.0510,0.0628,0.0376,0.0362,OD600:600
H,0.0375,0.0508,0.0389,0.0412,0.0376,0.0377,0.0379,0.0523,0.0376,0.0472,0.0375,0.0379,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1800,1000,5000,2000,1400,7000,3200,0000,3000,4000,1000,5000,479,520
B,0000,1120,1217,1219,4000,1400,4000,7800,7610,7550,5000,4000,479,520
C,0000,8180,8670,9230,3400,6000,4000,5840,5670,5680,6000,0000,479,520
D,0000,4460,4950,4710,0000,2000,2700,2830,3040,2950,2000,0000,479,520
E,1000,1470,1910,1720,0000,0000,0000,1380,1410,1390,1700,0000,479,520
F,1000,1160,1070,1000,9000,7000,7000,4400,9000,6200,0000,0000,479,520
G,5000,2800,6100,5700,8000,0000,0000,2900,1900,2900,0000,2000,479,520
H,8000,0000,1300,3700,1700,5000,0000,1000,2000,2000,2100,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,4000,1700,1600,2300,4000,8000,0000,1800,6200,0000,1700,2700,579,616
B,2000,0000,0000,1900,12731,13520,12337,5090,4876,5043,0000,4000,579,616
C,0000,5000,4000,1500,9331,9301,9124,3332,3223,3203,2600,0000,579,616
D,0000,0000,1300,0000,4947,4685,4550,1719,1595,1739,3500,0000,579,616
E,1100,0000,1700,0000,1958,2067,1991,6410,5360,5580,0000,1600,579,616
F,0000,2600,2000,3000,1000,9740,8160,3720,3120,3730,1100,7000,579,616
G,3000,0000,2200,4000,4450,3690,5450,1570,2070,2490,1600,6000,579,616
H,0000,2700,0000,1400,2400,3000,6000,6000,2800,5000,1400,4000,579,616
