, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.1009,0.1302,0.0906,0.0991,0.0939,0.0969,0.1003,0.1028,0.1017,0.1046,0.0966,0.0819,OD600:600
B,0.0969,1.0272,1.1352,1.2395,0.9784,0.9825,0.9699,1.2444,1.2373,1.1943,0.1061,0.0994,OD600:600
C,0.1077,0.8346,0.8332,0.9531,0.7279,0.7332,0.7136,0.9372,0.9141,0.9117,0.1067,0.1027,OD600:600
D,0.1021,0.4537,0.4502,0.5672,0.4739,0.4647,0.5055,0.5473,0.5923,0.5377,0.1234,0.1045,OD600:600
E,0.0969,0.2842,0.2854,0.3045,0.3116,0.3386,0.3501,0.3908,0.3933,0.3876,0.1808,0.1039,OD600:600
F,0.1006,0.2159,0.2225,0.2493,0.2363,0.2803,0.2998,0.3351,0.3267,0.3360,0.2259,0.1055,OD600:600
G,0.1058,0.1497,0.1433,0.1472,0.1436,0.1513,0.1476,0.1661,0.1568,0.1535,0.1091,0.1070,OD600:600
H,0.0827,0.1399,0.1380,0.1040,0.1048,0.1072,0.1073,0.1034,0.1051,0.1009,0.1008,0.0857,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1000,1140,0000,2300,0000,0000,0000,5000,0000,3000,0000,4000,479,520
B,6000,2033,2000,2117,5000,1000,1400,1566,1596,1581,5000,5000,479,520
C,0000,1408,1392,1508,2300,5000,2200,1004,1061,1063,9000,3000,479,520
D,4000,7510,7160,7160,4000,2100,0000,3680,4700,4710,4000,0000,479,520
E,7000,3900,4070,3550,1000,1500,3000,1660,1710,1740,0000,0000,479,520
F,0000,2620,2570,2540,1000,1100,2000,1120,1240,1050,0000,2000,479,520
G,1000,7500,8500,1000,0000,0000,0000,4500,6500,5500,1300,0000,479,520
H,2000,1160,1110,1000,0000,0000,0000,9000,1000,7000,1300,3000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,3900,0000,0000,0000,2600,1300,2600,1000,4000,2800,0000,0000,579,616
B,6000,1100,2300,6300,22493,23266,23020,6384,6664,6127,1100,1600,579,616
C,1700,0000,2400,5000,16437,15361,16022,4557,4899,4873,6000,1900,579,616
D,1800,8000,6000,6000,8144,6966,6189,1878,2275,2290,9000,1300,579,616
E,3300,0000,1700,1900,4115,3451,3342,7680,8040,8260,2700,1600,579,616
F,8000,2800,1200,2500,2693,2462,1885,5020,5220,4480,5000,2500,579,616
G,1600,0000,1000,2300,7240,6280,6210,1910,1290,1290,0000,1700,579,616
H,6000,1700,3100,2300,2600,1400,5000,9000,2500,2400,3000,1800,579,616
