, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.1006,0.1304,0.0898,0.0959,0.0928,0.0950,0.0987,0.1021,0.1015,0.1177,0.0977,0.0815,OD600:600
B,0.0899,0.9657,1.2572,1.3272,1.0974,1.0826,1.0667,1.3084,1.2614,1.2706,0.1075,0.1001,OD600:600
C,0.0974,0.8982,0.9677,1.0625,0.8363,0.8416,0.8378,1.0562,1.0535,1.0812,0.1391,0.1002,OD600:600
D,0.0972,0.4310,0.4637,0.7248,0.5671,0.5722,0.6159,0.7839,0.8028,0.7013,0.1386,0.1025,OD600:600
E,0.1235,0.2782,0.3030,0.3113,0.4135,0.4493,0.4646,0.4787,0.4908,0.4861,0.2898,0.1023,OD600:600
F,0.0976,0.2140,0.2568,0.3453,0.3502,0.3983,0.3894,0.4359,0.4253,0.4341,0.3266,0.1223,OD600:600
G,0.1018,0.1503,0.1706,0.1794,0.1693,0.1663,0.1640,0.1823,0.1739,0.1760,0.1402,0.1312,OD600:600
H,0.0836,0.1394,0.1369,0.1003,0.0996,0.1038,0.1040,0.1010,0.1031,0.1019,0.0956,0.0839,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,1600,8000,6000,0000,2000,2400,0000,0000,0000,0000,3100,479,520
B,1400,2298,2509,2573,3200,0000,2000,1803,1875,1752,0000,0000,479,520
C,8000,1787,1730,1581,2300,2600,6000,1088,1123,1156,8000,0000,479,520
D,0000,9890,8040,9010,1100,8000,0000,3090,4550,4840,0000,8000,479,520
E,2000,5270,4590,3410,0000,1900,0000,9800,1040,9800,0000,0000,479,520
F,0000,3670,2930,2740,0000,1100,3000,6100,5500,7100,0000,4000,479,520
G,0000,1410,9800,1030,0000,2000,2900,6200,7700,6700,0000,4000,479,520
H,0000,1510,1080,9000,1500,0000,5000,0000,8000,1900,5000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1600,5000,2400,3200,5300,1700,4400,5000,0000,9000,0000,4000,579,616
B,6800,1080,1010,7800,28382,26705,27746,8614,8516,8440,1300,1100,579,616
C,2000,2900,6500,6900,16559,16113,16437,5321,5259,5767,7000,5000,579,616
D,2100,2700,0000,2900,6200,4324,3753,1533,1882,2311,8000,2400,579,616
E,1500,3400,6500,1200,2453,1950,2097,5300,5820,5830,2100,1800,579,616
F,4000,1600,1300,2000,1813,1258,1050,3020,3460,3460,7000,2500,579,616
G,1800,9000,0000,3000,8100,6960,5780,1430,2290,2230,1500,1000,579,616
H,5800,3500,1100,4000,6000,3300,3500,4000,3300,0000,1800,2600,579,616
