, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0403,0.0378,0.0376,0.0371,0.0380,0.0373,0.0373,0.0387,0.0430,0.0454,0.0367,0.0389,OD600:600
B,0.0368,0.6597,0.6710,0.6801,0.8604,0.9266,0.8492,0.5617,0.5703,0.5793,0.0380,0.0374,OD600:600
C,0.0389,0.5662,0.5564,0.5628,0.4429,0.4127,0.3957,0.4340,0.4302,0.4302,0.0383,0.0383,OD600:600
D,0.0365,0.3449,0.3418,0.3464,0.1890,0.1921,0.1895,0.2561,0.2665,0.2481,0.0464,0.0372,OD600:600
E,0.0378,0.1385,0.1564,0.1961,0.0848,0.0850,0.0836,0.1339,0.1869,0.1643,0.0370,0.0379,OD600:600
F,0.0455,0.0804,0.0860,0.0828,0.0572,0.0681,0.0566,0.0821,0.0918,0.0943,0.0375,0.0382,OD600:600
G,0.0383,0.0596,0.0712,0.0555,0.0446,0.0443,0.0469,0.0520,0.0509,0.0625,0.0375,0.0362,OD600:600
H,0.0371,0.0698,0.0416,0.0407,0.0366,0.0370,0.0376,0.0488,0.0373,0.0396,0.0408,0.0377,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2600,1800,0000,1600,0000,1000,3700,0000,1000,3000,0000,1400,479,520
B,1000,1165,1144,1180,8000,1900,1000,8020,7840,7670,0000,0000,479,520
C,0000,8500,8370,8580,5000,3000,3000,5870,5900,5840,5000,0000,479,520
D,2000,4440,4670,4570,6000,1000,1000,2830,3070,2870,7000,0000,479,520
E,1400,1900,1890,1950,4000,7000,1300,1490,1600,1490,0000,1000,479,520
F,2000,1300,1000,1080,8000,0000,1100,7700,7200,8000,1300,0000,479,520
G,6000,4000,5800,5700,1600,2400,0000,4100,3200,3100,9000,0000,479,520
H,1300,1500,6000,3400,4000,6000,4000,2000,5000,0000,4000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1300,6800,7000,2200,5400,0000,0000,9000,5300,6000,1200,2600,579,616
B,3000,3500,1900,3200,4687,4898,4287,2092,1987,2000,1800,2000,579,616
C,0000,0000,2100,0000,4509,4430,4381,1417,1540,1502,1600,1700,579,616
D,2800,4000,1000,1700,2564,2608,2451,1043,9050,7870,1400,2800,579,616
E,3000,4100,4600,0000,1089,1134,1158,3430,3860,3660,3700,0000,579,616
F,3800,2700,5000,5000,6650,5440,4960,2950,2320,1870,2300,2000,579,616
G,4000,0000,4000,0000,3140,2430,3220,1560,1860,1920,0000,2400,579,616
H,8000,3400,3000,8000,3000,2000,2800,1000,0000,1600,1500,1000,579,616
