, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.1005,0.1276,0.0916,0.0965,0.0933,0.0969,0.0999,0.1021,0.1018,0.1145,0.0973,0.0823,OD600:600
B,0.0932,0.9740,1.2178,1.2906,1.0897,1.0849,1.0713,1.2774,1.2360,1.2335,0.1064,0.0996,OD600:600
C,0.1051,0.8963,0.9268,0.9864,0.7994,0.8099,0.8014,0.9931,0.9699,0.9930,0.1053,0.1010,OD600:600
D,0.0998,0.4387,0.4356,0.6768,0.5578,0.5672,0.6120,0.7553,0.7708,0.6715,0.1290,0.1033,OD600:600
E,0.1395,0.2774,0.2784,0.3009,0.4048,0.4588,0.4652,0.4813,0.4876,0.4887,0.2874,0.1022,OD600:600
F,0.0990,0.2147,0.2245,0.3366,0.3431,0.3990,0.4072,0.4242,0.4211,0.4293,0.3313,0.1042,OD600:600
G,0.1038,0.1497,0.1429,0.1465,0.1376,0.1454,0.1476,0.1670,0.1491,0.1468,0.1065,0.1035,OD600:600
H,0.0824,0.1398,0.1375,0.1015,0.1012,0.1040,0.1054,0.1006,0.1037,0.1026,0.0984,0.0875,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1500,1630,0000,0000,7000,2100,0000,6000,3000,4000,1100,9000,479,520
B,0000,2354,2530,2725,0000,1100,7000,1894,1884,1829,7000,1000,479,520
C,2000,1912,1838,1807,0000,1700,0000,1225,1266,1234,0000,1000,479,520
D,0000,1054,9960,1017,5000,3000,0000,3160,4560,4920,7000,2000,479,520
E,2000,5590,5840,3990,0000,0000,0000,8800,1050,8700,0000,1000,479,520
F,0000,3660,3680,2960,1000,4000,5000,5800,7400,5200,0000,1600,479,520
G,2000,1660,1350,1030,1000,2000,6000,4000,6900,6600,1200,1600,479,520
H,0000,1190,1530,0000,0000,1000,1000,2400,4000,0000,4000,1200,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1100,1800,0000,0000,4000,3000,3400,1000,4000,9000,2100,9000,579,616
B,2400,9200,8200,8600,27830,27001,28012,8157,8510,7706,1300,1500,579,616
C,8000,6500,5400,5700,19501,18050,18405,6190,6024,5839,2800,0000,579,616
D,2000,5500,3700,1900,5984,4448,3914,1424,1983,2419,3000,5000,579,616
E,7000,1500,1100,2100,2475,2159,1982,4670,4890,5150,3500,2100,579,616
F,1200,0000,1400,4600,2007,1220,1117,3190,3180,2200,1600,2700,579,616
G,0000,0000,0000,1400,8740,6910,7740,1870,1600,2370,2100,0000,579,616
H,1200,7000,1000,3800,0000,4600,2300,0000,2800,1900,1700,1800,579,616
