, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0560,0.0374,0.0370,0.0392,0.0378,0.0373,0.0369,0.0408,0.0378,0.0427,0.0358,0.0378,OD600:600
B,0.0384,0.0591,0.0555,0.0580,0.0459,0.0465,0.0465,0.0535,0.0506,0.0512,0.0380,0.0373,OD600:600
C,0.0389,0.0567,0.0575,0.0647,0.0489,0.0496,0.0435,0.0479,0.0485,0.0494,0.0377,0.0379,OD600:600
D,0.0371,0.0520,0.0506,0.0523,0.0416,0.0432,0.0431,0.0483,0.0472,0.0473,0.0376,0.0373,OD600:600
E,0.0383,0.0528,0.0524,0.0534,0.0425,0.0427,0.0446,0.0479,0.0474,0.0513,0.0375,0.0382,OD600:600
F,0.0384,0.0522,0.0511,0.0535,0.0430,0.0436,0.0432,0.0461,0.0508,0.0480,0.0375,0.0375,OD600:600
G,0.0387,0.0534,0.0557,0.0527,0.0449,0.0415,0.0434,0.0462,0.0481,0.0481,0.0376,0.0364,OD600:600
H,0.0376,0.0394,0.0389,0.0379,0.0362,0.0374,0.0360,0.0369,0.0371,0.0383,0.0376,0.0383,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1400,3000,0000,3400,1000,0000,1200,0000,1100,0000,9000,6000,479,520
B,1300,5000,4200,6500,9000,2000,0000,3100,3700,2300,1000,3000,479,520
C,3000,5000,2400,4000,3000,1000,5000,1300,1000,7000,1600,0000,479,520
D,0000,3500,2900,1300,0000,2100,9000,1700,2600,1800,1100,7000,479,520
E,8000,2700,3300,6500,1100,0000,2700,1200,2000,1400,0000,0000,479,520
F,2400,4600,0000,5200,1000,2000,3000,1500,1600,2500,3000,3000,479,520
G,8000,1900,3900,4700,0000,4000,6000,2100,1800,2200,2000,7000,479,520
H,0000,0000,0000,2000,4000,0000,4000,1000,9000,3000,8000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,3100,3000,1500,2700,1200,7000,3000,0000,3800,1400,2000,1500,579,616
B,1000,4900,5000,0000,1070,7700,1140,4150,8200,6700,2000,3000,579,616
C,1500,0000,1000,0000,9200,1020,1120,5800,6600,2400,4100,1700,579,616
D,3500,8000,3200,0000,5600,6700,7900,2200,5300,6200,2500,0000,579,616
E,1000,2600,1900,1000,4500,7900,8800,5100,6400,3400,0000,3400,579,616
F,2000,2700,2000,2400,8400,6400,8200,5300,7400,3300,0000,4000,579,616
G,2500,3500,3500,3000,1190,1240,5300,5700,3800,4400,0000,7000,579,616
H,1200,2600,8000,3300,4800,0000,3000,2100,1900,1000,1600,4000,579,616
