, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.1005,0.1369,0.0903,0.0962,0.0901,0.0954,0.0990,0.0991,0.1001,0.2003,0.0963,0.0807,OD600:600
B,0.0918,0.9643,1.2215,1.2986,1.0698,1.0879,1.0718,1.2858,1.2292,1.2243,0.1057,0.1001,OD600:600
C,0.0997,0.7346,0.9287,0.9781,0.7849,0.8030,0.7775,0.9781,0.9704,0.9933,0.1055,0.1004,OD600:600
D,0.0979,0.4324,0.4300,0.6939,0.5925,0.6005,0.6417,0.8092,0.8217,0.7220,0.1253,0.1017,OD600:600
E,0.0927,0.2783,0.2755,0.3283,0.4447,0.4697,0.4546,0.5086,0.4851,0.4893,0.3219,0.1009,OD600:600
F,0.0971,0.2182,0.2203,0.3734,0.3716,0.4252,0.3970,0.4270,0.4528,0.4275,0.3223,0.1040,OD600:600
G,0.1032,0.1553,0.1450,0.1585,0.1591,0.1721,0.1698,0.1813,0.1536,0.1492,0.1062,0.1028,OD600:600
H,0.0833,0.1434,0.1390,0.1004,0.0994,0.0983,0.1053,0.0970,0.0991,0.0995,0.0968,0.0852,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,9000,1220,1900,0000,0000,0000,0000,7000,1100,6000,7000,0000,479,520
B,1600,2013,2226,2491,0000,1200,1600,1771,1744,1695,6000,7000,479,520
C,0000,1454,1598,1644,4000,1000,1300,1158,1177,1222,1000,0000,479,520
D,0000,8600,7580,8090,0000,1000,0000,2540,3670,4180,2000,5000,479,520
E,1400,4710,4690,2930,1400,0000,1000,6800,8200,9500,1000,2000,479,520
F,0000,3700,2870,1930,0000,0000,0000,5400,5000,6300,2500,2000,479,520
G,0000,1710,1170,8700,1100,9000,4000,3100,6400,7500,0000,1600,479,520
H,1000,1340,1130,1000,2100,4000,1300,0000,3000,0000,2000,6000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2800,2000,4000,3300,1100,1800,2200,1400,0000,1200,0000,2600,579,616
B,1300,1460,1300,1580,28210,27980,29357,8222,8583,8916,2600,3800,579,616
C,4000,7400,1190,9000,19889,19596,19281,6797,6592,6646,2600,1300,579,616
D,1100,2200,4500,6100,5459,4025,3491,1366,1829,2178,1500,3200,579,616
E,8000,8000,4100,2000,2368,1834,1752,4700,4490,6640,0000,1000,579,616
F,0000,1100,0000,3400,1664,1172,1076,2950,3330,3830,1800,4200,579,616
G,1600,1100,4800,1300,1158,7080,7900,1900,1830,2220,2800,4100,579,616
H,5500,0000,4000,1600,1200,2300,1500,4800,1800,1100,5000,1600,579,616
