, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0401,0.0372,0.0376,0.0420,0.0382,0.0374,0.0377,0.0382,0.0421,0.0453,0.0361,0.0391,OD600:600
B,0.0371,0.0540,0.0545,0.0554,0.0597,0.0662,0.0435,0.0495,0.0504,0.0507,0.0379,0.0379,OD600:600
C,0.0388,0.0548,0.0552,0.0542,0.0462,0.0440,0.0482,0.0492,0.0493,0.0487,0.0385,0.0380,OD600:600
D,0.0369,0.0562,0.0575,0.0530,0.0405,0.0419,0.0447,0.0505,0.0514,0.0487,0.0405,0.0374,OD600:600
E,0.0412,0.0557,0.0581,0.0544,0.0428,0.0422,0.0445,0.0487,0.0497,0.0634,0.0370,0.0383,OD600:600
F,0.0456,0.0563,0.0571,0.0557,0.0417,0.0527,0.0447,0.0497,0.0501,0.0482,0.0377,0.0383,OD600:600
G,0.0376,0.0580,0.0624,0.0548,0.0421,0.0418,0.0454,0.0486,0.0483,0.0591,0.0371,0.0367,OD600:600
H,0.0374,0.0472,0.0383,0.0414,0.0365,0.0376,0.0383,0.0431,0.0388,0.0390,0.0381,0.0378,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,9000,6000,0000,0000,1000,0000,4000,0000,1900,2000,0000,5000,479,520
B,0000,2900,6200,3200,2700,1500,1000,3800,1700,3900,0000,5000,479,520
C,8000,1100,2600,3700,0000,1300,3300,2500,1500,4000,6000,5000,479,520
D,0000,3400,3400,2200,2000,0000,0000,2200,2900,2200,8000,3000,479,520
E,1000,1600,4100,3100,9000,1000,1700,2100,1700,1600,2000,0000,479,520
F,0000,4800,4300,3900,2200,0000,0000,2500,1700,4000,0000,3000,479,520
G,2000,3600,4200,3800,0000,3000,1000,2500,2800,1600,3000,0000,479,520
H,2800,0000,1500,5000,0000,8000,1000,1800,5000,0000,1200,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,1300,0000,2800,2600,0000,3500,9000,4000,1100,1800,4000,579,616
B,0000,3000,1400,2100,6500,7700,7200,7500,3000,3100,1900,5000,579,616
C,1600,1000,5000,3700,5900,9000,4100,5700,1900,4600,1100,3700,579,616
D,2300,3200,2200,4000,5200,7100,4700,5000,2100,9400,1200,1600,579,616
E,3300,0000,2400,2000,2500,7400,8300,3500,2600,1800,6000,2700,579,616
F,2000,1000,1000,3100,6500,8700,4000,5200,3900,6800,1900,2000,579,616
G,0000,1800,1000,1000,2700,6100,4000,7200,4900,5500,3400,3900,579,616
H,3100,1900,3700,2800,1000,2800,2000,0000,6000,1200,9000,9000,579,616
