, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0882,0.0799,0.0821,0.0860,0.0805,0.0845,0.0821,0.0825,0.0842,0.0888,0.0842,0.0978,OD600:600
B,0.0976,1.0043,0.9788,0.9784,0.6694,0.6776,0.6708,0.9962,0.9879,1.0020,0.1029,0.1000,OD600:600
C,0.0999,0.8140,0.7886,0.7742,0.4978,0.4967,0.4892,0.7889,0.7836,0.7907,0.1007,0.0901,OD600:600
D,0.0935,0.5627,0.5450,0.5505,0.2820,0.2824,0.2784,0.5363,0.5423,0.5272,0.0984,0.0917,OD600:600
E,0.0985,0.3581,0.3515,0.3460,0.1670,0.1675,0.1654,0.3365,0.3154,0.3067,0.0997,0.0883,OD600:600
F,0.0983,0.2432,0.2220,0.1962,0.1230,0.1211,0.1263,0.1908,0.1915,0.1895,0.1019,0.0907,OD600:600
G,0.0998,0.1264,0.1387,0.1236,0.1121,0.1108,0.1091,0.1187,0.1180,0.1144,0.1012,0.0849,OD600:600
H,0.0819,0.1169,0.0906,0.0939,0.1002,0.0975,0.1003,0.0878,0.0824,0.0843,0.0826,0.0836,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,9000,6000,2200,1700,5000,0000,0000,0000,1100,2000,1000,2300,479,520
B,0000,1284,1270,1274,2000,9000,7000,1032,1101,1072,3000,1000,479,520
C,5000,1045,9960,9980,2000,5000,0000,8280,8590,8780,5000,4000,479,520
D,0000,6680,6560,6530,1100,1900,9000,5710,5600,5170,4000,5000,479,520
E,2500,3660,3620,3410,9000,1400,1000,2390,2120,2200,1000,4000,479,520
F,1300,1770,1230,1440,0000,2700,0000,1290,1240,1210,1700,0000,479,520
G,7000,6200,1700,4400,8000,0000,5000,1600,4400,2500,0000,4000,479,520
H,1000,1400,0000,1500,1900,1000,1600,8000,2000,0000,0000,8000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,6000,3600,0000,4700,1200,2100,2500,3100,0000,1100,1800,2800,579,616
B,2600,6200,5800,5200,15344,14686,14365,2445,2534,2728,0000,5700,579,616
C,2000,2400,4800,2100,10861,10136,10110,1566,1683,1510,1300,1300,579,616
D,0000,2900,9000,3600,5352,5680,5503,8200,7700,7740,1900,4000,579,616
E,2900,1400,1000,2000,2049,2043,2001,3150,3170,3100,1800,1300,579,616
F,8000,0000,2500,8000,9290,9280,9410,2160,2150,2080,1300,3100,579,616
G,2100,0000,2000,7000,4420,4440,3710,1200,1340,1260,0000,2300,579,616
H,6000,8000,3000,1800,2800,1000,2900,7000,1700,0000,8000,5000,579,616
