, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0857,0.0880,0.0858,0.0920,0.0876,0.0981,0.0918,0.0886,0.0908,0.0891,0.0951,0.0861,OD600:600
B,0.1027,1.0227,0.9861,0.9830,0.6942,0.6975,0.6859,1.0154,1.0032,1.0311,0.1078,0.1186,OD600:600
C,0.1093,0.8297,0.7960,0.7785,0.5359,0.5288,0.5116,0.8093,0.8036,0.8140,0.1073,0.0972,OD600:600
D,0.0980,0.5794,0.5573,0.5628,0.2874,0.2881,0.2835,0.5571,0.5674,0.5437,0.1044,0.1013,OD600:600
E,0.1164,0.3586,0.3604,0.3584,0.1652,0.1674,0.1650,0.3565,0.3338,0.3146,0.1037,0.0963,OD600:600
F,0.1028,0.2575,0.1919,0.1896,0.1258,0.1251,0.1325,0.1972,0.2191,0.2156,0.1084,0.0988,OD600:600
G,0.1028,0.1325,0.1420,0.1271,0.1155,0.1142,0.1142,0.1235,0.1232,0.1218,0.1061,0.0961,OD600:600
H,0.0817,0.1205,0.0952,0.0992,0.1011,0.0999,0.1021,0.0935,0.0899,0.0918,0.0852,0.0834,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1300,1600,0000,2700,0000,1200,0000,8000,0000,5000,2200,7000,479,520
B,2200,1570,1465,1549,2400,6000,1700,1260,1299,1292,8000,0000,479,520
C,0000,1245,1194,1113,1000,8000,0000,9080,9290,9510,1400,7000,479,520
D,0000,8340,7700,7230,5000,0000,9000,6170,6310,5850,2100,2000,479,520
E,0000,4480,4310,4170,2000,0000,0000,2850,2470,2320,1300,2000,479,520
F,1700,2680,1770,1690,0000,1800,1000,1230,1540,1550,9000,4000,479,520
G,0000,9600,9700,3700,1300,9000,5000,6600,4900,4000,2300,0000,479,520
H,2200,0000,0000,0000,0000,1200,0000,1000,1000,0000,4000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1500,0000,0000,8000,1800,0000,1000,1000,1700,7000,1800,2200,579,616
B,1200,1100,1200,9800,16634,15688,16447,2641,3086,3084,2000,2900,579,616
C,0000,7700,8500,6200,11809,11388,11144,1963,1994,1970,2200,1800,579,616
D,4000,5000,1300,4300,5672,5777,6000,9250,1090,8160,1200,2100,579,616
E,2000,1500,4900,4800,2216,2212,2189,4370,3100,3290,4300,2300,579,616
F,2000,1300,1800,2600,8450,1072,1059,2610,2010,2470,1500,0000,579,616
G,2000,2400,1900,1200,6050,4630,4690,1300,1400,1420,1800,8000,579,616
H,4000,1000,1800,5000,0000,0000,1600,3700,0000,1400,2900,2900,579,616
