, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.1001,0.1319,0.0856,0.0897,0.0865,0.0916,0.0948,0.0982,0.0985,0.1552,0.0910,0.0829,OD600:600
B,0.0848,0.9494,1.2064,1.2934,1.0691,1.0742,1.0523,1.2785,1.2168,1.2149,0.1106,0.1018,OD600:600
C,0.0932,0.7265,0.9186,0.9707,0.7791,0.7943,0.7839,0.9629,0.9638,0.9878,0.1038,0.1001,OD600:600
D,0.0922,0.4311,0.4259,0.7018,0.6146,0.5859,0.6355,0.8103,0.8195,0.7324,0.1129,0.1019,OD600:600
E,0.1032,0.2771,0.2734,0.3410,0.4686,0.4822,0.4395,0.5037,0.4968,0.4956,0.3185,0.1008,OD600:600
F,0.0920,0.2163,0.2177,0.3905,0.3958,0.4208,0.3655,0.4262,0.4009,0.4164,0.3188,0.1034,OD600:600
G,0.0985,0.1534,0.1420,0.1453,0.1391,0.1807,0.1814,0.1800,0.1394,0.1396,0.1052,0.1025,OD600:600
H,0.0814,0.1417,0.1366,0.0991,0.1007,0.0998,0.1041,0.0984,0.1005,0.0988,0.0943,0.0854,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2000,1440,1600,0000,4000,0000,0000,4000,5000,8000,1000,0000,479,520
B,3100,2036,2236,2430,2400,1200,1100,1695,1805,1657,6000,3000,479,520
C,0000,1389,1602,1695,1400,1600,9000,1156,1216,1233,7000,0000,479,520
D,0000,8310,7680,8300,0000,5000,9000,2590,3960,4330,3000,0000,479,520
E,0000,4680,4350,2800,7000,1100,2100,8200,7600,9500,0000,6000,479,520
F,0000,3660,2920,1810,5000,0000,0000,5700,4900,4100,0000,0000,479,520
G,0000,1450,1290,1070,2600,2000,0000,4100,4900,6200,0000,1600,479,520
H,7000,1320,9800,2100,9000,1200,1100,9000,0000,3000,0000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1700,0000,2100,0000,2500,0000,2500,1400,1000,5000,1500,2300,579,616
B,0000,1550,1250,1590,30484,28699,30330,9020,9226,8768,1500,2100,579,616
C,3000,4800,1260,9700,20514,19261,19692,7171,7022,6935,1400,1000,579,616
D,0000,3200,8800,2200,4729,3853,3675,1521,1994,2221,0000,1300,579,616
E,0000,0000,2600,1200,2197,1816,1830,4050,4230,5450,1500,1100,579,616
F,8000,2200,2600,0000,1697,1138,9990,2780,2740,2820,5000,3000,579,616
G,0000,0000,2000,2100,1054,7720,7840,2660,2740,3070,0000,2600,579,616
H,1900,3500,2100,1300,0000,3100,4000,3100,2700,1800,4000,1000,579,616
