, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0861,0.0899,0.0873,0.0882,0.0872,0.0938,0.0910,0.0885,0.0876,0.0885,0.0928,0.0835,OD600:600
B,0.1026,1.0064,0.9741,0.9720,0.6836,0.6871,0.6785,1.0007,0.9867,1.0113,0.1056,0.1235,OD600:600
C,0.1091,0.8189,0.7884,0.7722,0.5224,0.5169,0.5009,0.7961,0.7885,0.7987,0.1010,0.0943,OD600:600
D,0.0979,0.5647,0.5487,0.5541,0.2855,0.2862,0.2808,0.5464,0.5532,0.5306,0.1031,0.0986,OD600:600
E,0.1022,0.3563,0.3582,0.3558,0.1653,0.1661,0.1640,0.3522,0.3273,0.3038,0.1013,0.0934,OD600:600
F,0.1026,0.2592,0.2012,0.1785,0.1258,0.1251,0.1305,0.1908,0.2135,0.2144,0.1053,0.0952,OD600:600
G,0.1033,0.1320,0.1454,0.1277,0.1162,0.1146,0.1134,0.1229,0.1228,0.1197,0.1034,0.0906,OD600:600
H,0.0812,0.1223,0.0963,0.1002,0.0992,0.1017,0.1020,0.0952,0.0874,0.0847,0.0835,0.0840,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2900,0000,7000,1300,0000,1000,5000,1000,0000,5000,0000,7000,479,520
B,0000,1551,1536,1506,0000,1300,9000,1260,1229,1284,1000,3000,479,520
C,0000,1275,1201,1139,1500,9000,5000,9690,9230,9940,0000,1100,479,520
D,0000,8350,7590,6980,0000,1200,0000,5810,5930,5580,7000,0000,479,520
E,0000,4550,4590,4470,0000,5000,0000,2780,2430,2390,0000,0000,479,520
F,1000,2800,2140,1680,3200,1000,0000,1320,1620,1760,0000,0000,479,520
G,3000,3000,7000,3700,0000,3000,1000,5000,4500,5400,1000,6000,479,520
H,0000,0000,5000,9000,2300,1100,0000,4000,0000,3000,1600,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,7000,1600,0000,0000,4300,0000,1900,1000,0000,0000,4000,2700,579,616
B,2000,7300,8500,6400,16257,15184,15730,2626,2753,2741,0000,1100,579,616
C,1300,3100,9100,6400,11775,10848,10992,1793,1743,1979,1700,1500,579,616
D,1400,3300,2000,5500,5864,5576,5915,9330,8960,8510,1900,9000,579,616
E,2900,0000,1300,4000,2275,2399,2220,4270,3040,3130,1000,9000,579,616
F,7000,9000,2700,2800,1076,9290,9050,2250,2280,2770,2200,4000,579,616
G,1100,9000,7000,3000,4460,4350,4090,1370,1260,1090,3300,1600,579,616
H,0000,9000,0000,4400,4400,3000,2500,9000,2200,1800,2400,0000,579,616
