, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0558,0.0520,0.0369,0.0387,0.0372,0.0381,0.0372,0.0458,0.0378,0.0426,0.0361,0.0378,OD600:600
B,0.0381,0.6793,0.6602,0.7086,0.7792,0.8402,0.8772,0.7946,0.7626,0.7269,0.0387,0.0372,OD600:600
C,0.0395,0.6495,0.5895,0.6296,0.4815,0.4814,0.4801,0.5672,0.5647,0.5374,0.0374,0.0380,OD600:600
D,0.0367,0.3930,0.3875,0.4247,0.3206,0.3060,0.3183,0.3940,0.4013,0.3925,0.0375,0.0374,OD600:600
E,0.0371,0.2142,0.2152,0.2149,0.1851,0.1861,0.1869,0.2124,0.2147,0.2145,0.0376,0.0382,OD600:600
F,0.0386,0.1418,0.1439,0.1525,0.1174,0.1218,0.1196,0.1360,0.1422,0.1416,0.0377,0.0383,OD600:600
G,0.0386,0.0741,0.0694,0.0709,0.0566,0.0519,0.0537,0.0632,0.0635,0.0647,0.0373,0.0361,OD600:600
H,0.0374,0.0624,0.0582,0.0378,0.0372,0.0371,0.0358,0.0365,0.0362,0.0386,0.0372,0.0387,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1100,4500,0000,0000,3000,0000,2300,0000,1000,3000,0000,0000,479,520
B,0000,2445,2255,2505,1000,1000,2000,1779,1698,1645,7000,2000,479,520
C,3000,2362,2182,2174,2000,1100,0000,1591,1636,1587,2000,1600,479,520
D,0000,1318,1317,1378,1500,0000,0000,9840,1036,1027,1200,0000,479,520
E,0000,6710,6520,6470,0000,0000,1200,4790,4660,4670,0000,8000,479,520
F,0000,4170,4250,4460,8000,0000,0000,3000,3080,3190,5000,6000,479,520
G,7000,1310,1360,1330,0000,1200,0000,9800,9200,9300,0000,3000,479,520
H,1300,9700,1080,8000,1900,1000,5000,0000,2000,6000,3000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,3000,1000,0000,1300,9000,1200,1700,1800,5000,4300,0000,2500,579,616
B,1400,2100,6000,2600,5327,5182,5166,3392,3384,3633,4500,0000,579,616
C,2600,3700,1000,1100,5930,6525,6178,3448,3295,3430,2000,2400,579,616
D,8000,3700,6300,1600,7434,7228,7290,2530,2721,2561,3300,0000,579,616
E,3000,1500,1100,2000,5443,5343,5545,1611,1462,1339,1000,2800,579,616
F,2000,0000,2700,4800,3459,3488,3368,1007,1004,9710,0000,5000,579,616
G,2400,1600,2300,0000,7790,6670,6400,1910,2610,2680,1100,2100,579,616
H,1700,0000,1200,1100,4600,0000,0000,1300,2400,1900,7000,0000,579,616
