, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0860,0.0900,0.0880,0.0920,0.0871,0.0937,0.0950,0.0925,0.0985,0.0872,0.0908,0.0828,OD600:600
B,0.0897,0.5805,0.7497,0.7918,0.6509,0.6892,0.6660,0.7596,0.7388,0.6992,0.1071,0.0985,OD600:600
C,0.0970,0.4742,0.6650,0.9509,0.7144,0.7035,0.6635,0.8838,0.8762,0.9128,0.2962,0.0992,OD600:600
D,0.0942,0.2933,0.5823,0.6182,0.5022,0.4204,0.4328,0.6036,0.5888,0.5781,0.3266,0.1028,OD600:600
E,0.1051,0.1925,0.3999,0.3500,0.3927,0.3404,0.2732,0.3520,0.3512,0.3433,0.3207,0.1015,OD600:600
F,0.1005,0.1613,0.3757,0.3514,0.2686,0.2924,0.2669,0.3450,0.3362,0.3795,0.3369,0.3113,OD600:600
G,0.0974,0.1577,0.3610,0.3478,0.2484,0.2586,0.1935,0.2936,0.2840,0.2922,0.3391,0.2505,OD600:600
H,0.0867,0.2545,0.1458,0.1079,0.1063,0.1197,0.1123,0.1185,0.1107,0.1172,0.0960,0.0865,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2000,3000,0000,0000,1100,0000,0000,0000,0000,4000,2000,2000,479,520
B,1500,8880,1026,1095,9000,1200,2000,6930,6740,6260,1500,8000,479,520
C,0000,6230,6080,3210,8000,0000,0000,1890,1820,2240,0000,1100,479,520
D,0000,3720,2580,1550,1000,0000,7000,7800,1120,6400,3000,0000,479,520
E,1200,1800,6400,6400,1200,0000,1300,2400,2500,3400,0000,2000,479,520
F,1300,1360,7800,5000,1300,0000,0000,4800,3300,3000,0000,0000,479,520
G,1000,5300,5300,6000,1700,0000,5000,2000,2800,1300,5000,2000,479,520
H,2500,0000,4000,0000,0000,2600,6000,5000,0000,4000,4000,1000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,5000,6000,0000,4000,0000,0000,1500,2100,7000,3100,1200,579,616
B,0000,1100,5400,8000,12029,12644,12713,4645,4682,4639,0000,1900,579,616
C,2300,5500,2500,0000,2791,2839,2659,1110,1131,1298,0000,1000,579,616
D,1000,5600,1100,1000,1294,1413,1418,6400,5310,3960,1400,1400,579,616
E,4000,1800,0000,1900,5280,6640,6460,2710,1960,1930,8000,0000,579,616
F,1000,0000,2300,1500,3030,3060,3350,1460,1020,1460,7000,0000,579,616
G,1300,1000,1400,4000,1720,2090,1630,9500,1100,6300,1800,1000,579,616
H,2700,4900,1700,1100,1700,2200,0000,3500,0000,3600,1400,1100,579,616
