, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0563,0.1297,0.0365,0.0384,0.0373,0.0374,0.0369,0.0440,0.0377,0.0431,0.0362,0.0407,OD600:600
B,0.0384,0.9054,0.8801,0.9118,0.9140,0.7018,0.6524,0.9420,0.9209,0.9309,0.0389,0.0373,OD600:600
C,0.0388,0.7484,0.7505,0.7975,0.5355,0.5315,0.5292,0.7398,0.7429,0.7326,0.0377,0.0379,OD600:600
D,0.0368,0.3901,0.3848,0.4216,0.3372,0.3227,0.3380,0.3869,0.3930,0.3833,0.0373,0.0373,OD600:600
E,0.0382,0.2140,0.2146,0.2156,0.1831,0.1840,0.1843,0.2117,0.2130,0.2124,0.0373,0.0377,OD600:600
F,0.0384,0.1418,0.1431,0.1509,0.1176,0.1241,0.1192,0.1361,0.1420,0.1408,0.0378,0.0386,OD600:600
G,0.0392,0.0742,0.0697,0.0709,0.0575,0.0521,0.0541,0.0633,0.0640,0.0645,0.0374,0.0365,OD600:600
H,0.0371,0.0658,0.0658,0.0376,0.0365,0.0429,0.0360,0.0372,0.0364,0.0378,0.0374,0.0383,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,4500,0000,8000,0000,0000,1000,4000,1300,0000,0000,5000,479,520
B,5000,3053,2940,3042,6000,1900,9000,2308,2126,2215,2000,0000,479,520
C,0000,2508,2518,2528,9000,1000,1800,1934,1939,1915,1600,0000,479,520
D,0000,1218,1172,1247,6000,9000,1100,9050,9110,9390,1400,5000,479,520
E,4000,6040,6160,6020,4000,2100,2300,4390,4360,4310,7000,0000,479,520
F,4700,4020,3860,4230,0000,2000,5000,2830,2920,3010,1500,3000,479,520
G,7000,1480,1230,1340,0000,1100,6000,8300,9400,9700,0000,1300,479,520
H,2600,1220,9900,0000,1300,3000,1000,3000,0000,0000,7000,2000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,7000,9000,0000,0000,1800,2400,0000,1900,2300,1200,4000,1300,579,616
B,0000,3400,1400,3500,7079,6892,6524,4068,4339,4256,0000,8000,579,616
C,1800,2900,1300,1100,10035,9889,9905,3683,3772,3781,1300,7000,579,616
D,2100,4600,1800,2100,10046,9752,9443,3196,3085,2793,1400,9000,579,616
E,0000,3500,2300,1000,6060,6017,6041,1634,1651,1612,0000,2300,579,616
F,2400,1800,1000,2700,3632,3768,3586,1042,9590,8160,4000,5000,579,616
G,4300,3300,1000,1600,9460,8220,8000,1850,2200,1830,1900,0000,579,616
H,1900,1000,2600,2300,4000,4200,0000,3300,1900,0000,1300,2000,579,616
