, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0878,0.0791,0.0818,0.0830,0.0801,0.0850,0.0810,0.0820,0.0840,0.0888,0.0828,0.0833,OD600:600
B,0.0931,1.0036,0.9752,0.9729,0.6850,0.6936,0.6875,0.9939,0.9843,1.0028,0.1017,0.0902,OD600:600
C,0.1026,0.8134,0.7860,0.7705,0.5117,0.5088,0.5012,0.7898,0.7835,0.7917,0.1008,0.0878,OD600:600
D,0.0949,0.5674,0.5481,0.5511,0.2846,0.2849,0.2819,0.5398,0.5460,0.5295,0.1004,0.0902,OD600:600
E,0.0985,0.3616,0.3560,0.3506,0.1661,0.1667,0.1640,0.3409,0.3236,0.3105,0.1004,0.0870,OD600:600
F,0.0971,0.2557,0.2344,0.1978,0.1223,0.1213,0.1260,0.1902,0.2014,0.1979,0.0964,0.0896,OD600:600
G,0.0985,0.1254,0.1380,0.1231,0.1116,0.1096,0.1088,0.1182,0.1198,0.1149,0.1013,0.0848,OD600:600
H,0.0828,0.1158,0.0899,0.0955,0.0991,0.0980,0.1019,0.0912,0.0858,0.0855,0.0829,0.0845,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1600,6000,2000,7000,0000,6000,0000,0000,0000,9000,0000,2000,479,520
B,0000,1324,1282,1303,0000,0000,1000,1070,1117,1098,0000,3000,479,520
C,0000,1040,9730,1016,0000,0000,1000,8500,8370,8690,3000,1000,479,520
D,1300,6760,6600,6250,0000,0000,9000,5500,5640,5160,1600,0000,479,520
E,0000,3140,3820,3410,5000,2000,5000,2660,2260,2210,3000,4000,479,520
F,0000,1970,1630,1560,0000,3000,4000,1210,1160,8500,0000,0000,479,520
G,0000,7500,6200,3900,0000,0000,0000,2700,3100,2700,0000,7000,479,520
H,7000,0000,0000,6000,1000,0000,5000,1000,0000,0000,1600,3000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,3100,0000,1600,0000,0000,1800,9000,2100,2100,3000,0000,2000,579,616
B,3000,9000,2800,7900,16121,15632,14926,2521,2639,2969,3600,1900,579,616
C,2800,2400,4200,1000,10804,11129,10619,1622,1745,1820,1800,5000,579,616
D,3000,6000,2000,1600,6212,5755,5721,8510,8000,8120,1200,5000,579,616
E,3500,6000,0000,6000,2561,2298,2193,4180,3820,2880,7000,5000,579,616
F,8000,1800,4500,3800,9090,9840,9640,1680,1720,1510,2600,0000,579,616
G,2400,0000,3000,3100,4730,5380,3870,1150,1500,1030,4000,9000,579,616
H,0000,5000,0000,3100,1800,3000,9000,1000,3500,1400,0000,2700,579,616
