, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0857,0.0882,0.0851,0.0872,0.0883,0.0929,0.0930,0.0932,0.0950,0.0874,0.0869,0.0831,OD600:600
B,0.0894,0.5932,0.7738,0.8081,0.6871,0.7187,0.7008,0.7625,0.7478,0.7277,0.1056,0.0950,OD600:600
C,0.0942,0.5569,0.6652,0.9032,0.7211,0.7263,0.6771,0.8938,0.8772,0.8763,0.2845,0.0951,OD600:600
D,0.0921,0.3358,0.6085,0.6289,0.5038,0.5084,0.4942,0.6114,0.6609,0.6177,0.3765,0.0985,OD600:600
E,0.0939,0.1862,0.4020,0.3781,0.3878,0.4099,0.4118,0.3981,0.3947,0.4195,0.3342,0.0972,OD600:600
F,0.1000,0.1621,0.4029,0.3952,0.3371,0.3258,0.3396,0.3811,0.4221,0.4131,0.3246,0.3186,OD600:600
G,0.0983,0.1388,0.3393,0.3411,0.3453,0.3110,0.3739,0.2972,0.3614,0.3145,0.3479,0.3080,OD600:600
H,0.0854,0.2456,0.1413,0.1173,0.1072,0.1078,0.1086,0.1153,0.1058,0.1121,0.0841,0.0836,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1300,0000,0000,2800,0000,0000,8000,0000,1100,0000,1700,3000,479,520
B,2500,7220,8880,9570,1700,2000,1800,6080,5930,5330,9000,4000,479,520
C,0000,5860,5640,2410,2600,2000,0000,1490,1690,2180,0000,2000,479,520
D,0000,2670,2070,1270,0000,1000,0000,7500,6800,6300,1100,0000,479,520
E,0000,1260,5200,7000,1000,1800,1700,2900,1400,3500,0000,0000,479,520
F,0000,9700,4800,1700,0000,5000,2000,1700,1500,2500,7000,1000,479,520
G,3000,1800,3400,1000,0000,1000,1100,0000,8000,1600,0000,0000,479,520
H,7000,1400,1300,1700,3000,7000,1700,4000,3000,2000,0000,2000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,9000,6000,0000,7000,0000,2300,4000,3300,3500,3600,6000,3000,579,616
B,0000,2300,1400,3100,12536,12439,12395,4728,4868,4518,1000,2000,579,616
C,0000,4900,4400,2800,2678,2856,2740,9330,1309,1520,0000,2500,579,616
D,2900,3300,9000,1400,1116,9400,1128,4390,4590,4780,1000,3000,579,616
E,1700,2400,3100,0000,4690,3940,5890,9800,1530,1980,1000,3500,579,616
F,0000,2000,0000,8000,2960,2450,2560,9200,1260,1250,3000,0000,579,616
G,1500,0000,0000,0000,1070,1520,1670,8100,8100,1040,0000,3000,579,616
H,2500,0000,0000,1600,8000,0000,3200,1100,2000,3600,1100,1200,579,616
