, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0854,0.0818,0.0847,0.0878,0.0834,0.0914,0.0890,0.0896,0.0905,0.0883,0.0944,0.1051,OD600:600
B,0.0995,1.0306,1.0114,1.0106,0.6352,0.6442,0.6370,1.0080,1.0044,1.0094,0.1065,0.1056,OD600:600
C,0.1028,0.8334,0.8124,0.8012,0.4668,0.4683,0.4642,0.7970,0.7919,0.7962,0.1072,0.0966,OD600:600
D,0.0975,0.5686,0.5521,0.5576,0.2725,0.2731,0.2718,0.5288,0.5309,0.5102,0.1017,0.0990,OD600:600
E,0.1024,0.3594,0.3524,0.3471,0.1655,0.1650,0.1640,0.3204,0.2932,0.2877,0.1022,0.0960,OD600:600
F,0.1019,0.2342,0.1990,0.1799,0.1245,0.1239,0.1279,0.1777,0.1803,0.1775,0.1089,0.0981,OD600:600
G,0.1020,0.1281,0.1413,0.1254,0.1153,0.1138,0.1117,0.1212,0.1210,0.1183,0.1052,0.0956,OD600:600
H,0.0809,0.1174,0.0920,0.0975,0.1007,0.1030,0.1056,0.0918,0.0860,0.0898,0.0832,0.0839,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1400,0000,0000,0000,1000,1000,0000,6000,5000,9000,7000,1100,479,520
B,8000,1305,1201,1259,1700,1100,8000,1012,1037,1016,2000,4000,479,520
C,0000,9830,9740,9720,1200,1400,5000,8060,7980,7950,0000,0000,479,520
D,0000,6430,6110,6290,7000,0000,0000,5210,5330,4610,5000,7000,479,520
E,0000,3560,3410,3500,1000,1600,9000,2320,1930,1950,0000,0000,479,520
F,0000,1600,1450,1270,4000,8000,7000,9700,9900,9500,0000,0000,479,520
G,0000,6400,7900,4500,1200,1000,1000,2200,3400,4200,1000,0000,479,520
H,1900,4600,0000,1200,9000,9000,0000,1600,0000,0000,0000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,4600,1300,1200,1500,3100,2300,1900,1700,1700,0000,1700,1800,579,616
B,2900,2600,2900,1900,12670,12171,12702,2109,1921,2088,6000,5000,579,616
C,0000,4000,8000,2900,8692,8880,9120,1341,1265,1378,3100,2000,579,616
D,1300,1200,2100,1900,4613,5187,4941,6140,6420,6360,1700,1000,579,616
E,2000,0000,4000,0000,2066,1974,2021,3810,2270,2720,7000,2300,579,616
F,2700,0000,0000,0000,8200,8540,8940,1710,1740,1930,1800,1500,579,616
G,2100,1900,2900,2000,4250,4680,4260,1420,1250,1050,2900,8000,579,616
H,5200,1600,0000,1200,7000,7000,1200,4100,0000,1600,2500,1300,579,616
