, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0859,0.0964,0.0925,0.0973,0.0952,0.0996,0.1001,0.0986,0.1033,0.0873,0.0961,0.0843,OD600:600
B,0.0947,0.7027,0.7685,0.7993,0.6223,0.6566,0.6278,0.7028,0.7021,0.7160,0.1107,0.1045,OD600:600
C,0.0989,0.6124,0.6736,0.8898,0.6707,0.6789,0.6385,0.7884,0.7742,0.7726,0.2798,0.1025,OD600:600
D,0.0971,0.3808,0.5658,0.6522,0.4920,0.4958,0.4999,0.5847,0.6064,0.5806,0.3313,0.1065,OD600:600
E,0.1012,0.1936,0.3769,0.4148,0.3856,0.3959,0.3907,0.3838,0.4494,0.3963,0.3225,0.1404,OD600:600
F,0.1048,0.1756,0.3972,0.3960,0.3567,0.3632,0.3509,0.3692,0.4201,0.3977,0.3469,0.3124,OD600:600
G,0.1041,0.1351,0.3652,0.3443,0.3513,0.3365,0.3426,0.3493,0.3450,0.3643,0.3300,0.2849,OD600:600
H,0.0972,0.2760,0.1450,0.1144,0.1110,0.1132,0.1179,0.1217,0.1176,0.1163,0.1025,0.0838,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1100,3000,2300,9000,0000,2000,4000,4000,0000,0000,6000,8000,479,520
B,3200,7420,8650,8700,1400,0000,5000,4950,5610,5250,0000,4000,479,520
C,0000,6060,5330,2500,2500,6000,3000,1460,1580,1900,1100,1000,479,520
D,3100,3410,2150,1390,0000,1100,2000,6500,6300,5300,9000,2000,479,520
E,2100,1160,5700,5400,0000,1600,0000,3200,5100,3300,6000,7000,479,520
F,2000,9300,4800,3900,1200,8000,0000,2300,1700,1200,0000,0000,479,520
G,4000,7400,8000,1400,2000,0000,0000,0000,6000,1400,1300,4000,479,520
H,1900,0000,9000,0000,0000,1400,2600,3000,2000,8000,0000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,1800,1400,2400,3100,3600,7000,4000,2500,0000,1200,2700,579,616
B,1600,1200,2700,1200,9970,9718,10286,3762,3911,3868,3300,0000,579,616
C,0000,0000,0000,2100,2706,2441,2729,1033,1084,1257,0000,1800,579,616
D,0000,0000,1000,3400,1232,9850,1002,4090,4450,4280,1000,7000,579,616
E,1800,1600,6000,1000,4870,4550,4260,1430,1370,1120,0000,0000,579,616
F,3500,1200,1600,0000,2170,2190,2440,1280,1320,8400,1400,0000,579,616
G,0000,1800,6000,0000,1260,1260,1330,8500,5200,4500,1000,0000,579,616
H,3000,1200,1100,1000,3100,1100,0000,1800,3000,2100,1500,1400,579,616
