, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0852,0.0824,0.0811,0.0851,0.0805,0.0869,0.0853,0.0826,0.0847,0.0885,0.0857,0.0844,OD600:600
B,0.0995,1.0156,0.9758,0.9702,0.6963,0.6989,0.6854,1.0045,0.9912,1.0226,0.1155,0.1164,OD600:600
C,0.1037,0.8260,0.7998,0.7898,0.5594,0.5562,0.5342,0.8235,0.8129,0.8221,0.1004,0.0904,OD600:600
D,0.0931,0.5745,0.5768,0.5860,0.3046,0.3051,0.2934,0.5805,0.5870,0.5665,0.1032,0.0930,OD600:600
E,0.0998,0.3512,0.3725,0.3781,0.1837,0.1867,0.1842,0.3809,0.3574,0.3436,0.1196,0.0898,OD600:600
F,0.0979,0.2556,0.2078,0.2324,0.1454,0.1446,0.1556,0.2135,0.2334,0.2295,0.1271,0.0938,OD600:600
G,0.0988,0.1311,0.1430,0.1265,0.1155,0.1145,0.1126,0.1224,0.1215,0.1180,0.1038,0.0897,OD600:600
H,0.0814,0.1161,0.0963,0.0955,0.0971,0.0975,0.0971,0.0887,0.0848,0.0856,0.0827,0.0835,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2200,1400,0000,0000,0000,1700,0000,0000,0000,0000,0000,1400,479,520
B,0000,1606,1513,1512,1600,1600,1200,1219,1262,1317,0000,2000,479,520
C,0000,1269,1169,1036,1500,0000,0000,8690,8740,8990,0000,1100,479,520
D,0000,8310,6800,6510,1400,0000,7000,5670,5840,5400,1300,0000,479,520
E,0000,4640,4330,3750,0000,1200,1200,2790,2330,2280,0000,1100,479,520
F,2000,2680,1550,1510,1000,0000,3000,1170,1600,1350,2000,4000,479,520
G,0000,7800,7300,6600,2000,6000,0000,5700,5800,4500,5000,0000,479,520
H,3600,5800,3000,1600,4000,5000,1200,0000,3000,1000,2000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,3000,9000,2100,5300,3000,5400,2400,1400,0000,1000,2200,2400,579,616
B,1800,9000,5000,1350,16442,16953,17316,2861,3250,3350,0000,9000,579,616
C,4000,7200,6700,9100,11372,10607,10735,1796,2017,1992,6000,3900,579,616
D,6000,2600,2000,8000,5472,5383,5629,1015,8790,8890,2600,3000,579,616
E,7000,2200,2800,2500,2239,2173,2282,3010,2870,2640,0000,3900,579,616
F,8000,2900,1400,3000,8690,1054,1264,2280,2240,2090,1200,0000,579,616
G,1800,0000,2400,7000,5560,5910,5090,1760,1550,1110,3000,0000,579,616
H,1100,0000,8000,2900,1000,1000,6000,1200,2100,7000,2400,2600,579,616
