, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0396,0.0355,0.0361,0.0362,0.0365,0.0395,0.0370,0.0388,0.0382,0.0466,0.0371,0.0441,OD600:600
B,0.0381,0.1728,0.1562,0.1535,0.0418,0.0411,0.0412,0.1026,0.0993,0.1005,0.0380,0.0465,OD600:600
C,0.0409,0.1530,0.1449,0.1391,0.0412,0.0415,0.0430,0.0771,0.0744,0.0768,0.0379,0.0413,OD600:600
D,0.0378,0.1183,0.1039,0.0980,0.0420,0.0419,0.0415,0.0603,0.0712,0.0610,0.0403,0.0377,OD600:600
E,0.0390,0.1072,0.0999,0.0870,0.0400,0.0400,0.0412,0.0568,0.0581,0.0601,0.0390,0.0376,OD600:600
F,0.0370,0.0855,0.0810,0.0809,0.0418,0.0412,0.0409,0.0572,0.0569,0.0549,0.0381,0.0390,OD600:600
G,0.0385,0.0568,0.0734,0.0572,0.0414,0.0409,0.0421,0.0530,0.0559,0.0543,0.0390,0.0370,OD600:600
H,0.0369,0.0384,0.0385,0.0381,0.0364,0.0374,0.0360,0.0364,0.0373,0.0379,0.0384,0.0386,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,0000,0000,1000,0000,2200,0000,8000,2200,1000,0000,1500,479,520
B,2000,4610,4440,4090,0000,1000,0000,2190,2170,2210,2000,7000,479,520
C,2000,3530,3550,3360,0000,1200,1500,1560,1550,1200,2100,5000,479,520
D,0000,3250,2720,2380,0000,0000,0000,6700,8900,8800,5000,0000,479,520
E,3000,2670,1950,1700,0000,0000,0000,5500,4400,6000,8000,7000,479,520
F,3000,1600,1170,1420,0000,1800,2000,6200,5900,6500,0000,0000,479,520
G,0000,8200,7700,6400,0000,5000,9000,5900,5100,4800,0000,3000,479,520
H,4000,0000,1400,1000,3000,0000,0000,6000,1000,0000,4000,1200,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,4800,2500,2000,4700,1000,3300,3000,0000,2500,1100,0000,5000,579,616
B,3800,3000,3600,2200,1010,1000,1180,1400,1430,1660,0000,1700,579,616
C,1400,0000,1300,1900,9400,1450,1370,5600,6000,1290,5000,2700,579,616
D,3900,3400,1100,0000,1390,1140,7400,7400,1050,6700,2300,3000,579,616
E,1000,1700,2400,5000,1110,7000,1020,5800,6200,5700,2800,3400,579,616
F,2900,1600,4000,0000,1200,9800,1320,5400,9500,2500,2300,1900,579,616
G,0000,5000,3400,0000,1490,1480,7000,7000,8200,8100,3200,3000,579,616
H,6000,0000,8000,3000,3400,2600,2600,1700,1600,9000,1100,3300,579,616
