, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0866,0.0925,0.0915,0.0976,0.0959,0.0998,0.0985,0.0978,0.1022,0.0873,0.0947,0.0824,OD600:600
B,0.0968,0.6945,0.7617,0.7945,0.6194,0.6518,0.6231,0.7001,0.6991,0.7100,0.1096,0.1024,OD600:600
C,0.1011,0.6110,0.6539,0.8878,0.6692,0.6718,0.6445,0.7915,0.7761,0.7722,0.2933,0.1021,OD600:600
D,0.0989,0.3781,0.5695,0.6526,0.4792,0.4964,0.5019,0.5857,0.6064,0.5719,0.3366,0.1045,OD600:600
E,0.0991,0.1918,0.3802,0.4054,0.3852,0.3971,0.3898,0.3844,0.4485,0.3973,0.3284,0.1166,OD600:600
F,0.1060,0.1727,0.3991,0.4031,0.3626,0.3739,0.3475,0.3747,0.4220,0.3981,0.3560,0.3198,OD600:600
G,0.1034,0.1370,0.3587,0.3537,0.3430,0.3306,0.3493,0.3440,0.3478,0.3674,0.3312,0.2956,OD600:600
H,0.0869,0.2633,0.1486,0.1118,0.1084,0.1086,0.1157,0.1186,0.1138,0.1139,0.0959,0.0847,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1100,9000,3200,0000,0000,5000,3000,0000,0000,0000,0000,0000,479,520
B,0000,7730,8230,8720,0000,1200,5000,5120,5410,5230,0000,5000,479,520
C,1000,5650,5610,2690,5000,1200,1000,1500,1560,2040,2000,2400,479,520
D,0000,3380,2270,1040,0000,1400,2100,4200,7800,6500,0000,0000,479,520
E,2200,1070,6800,1800,0000,1300,9000,2400,3900,1500,3000,1000,479,520
F,0000,1170,3200,1800,7000,0000,5000,1800,2200,1000,1000,2000,479,520
G,1000,5900,2700,0000,1000,5000,0000,8000,3100,0000,0000,7000,479,520
H,2600,7000,2400,2200,9000,0000,4000,6000,6000,0000,0000,1300,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1300,2000,2900,1400,2300,4600,3600,1000,3300,2000,1900,1800,579,616
B,1900,2700,9000,2800,10304,10236,10462,3710,3993,3907,0000,9000,579,616
C,0000,5000,7000,0000,2472,2516,2581,9750,9240,1289,2100,2000,579,616
D,0000,5000,0000,0000,1139,1074,1057,4250,3960,4330,7000,1700,579,616
E,2600,2000,5000,0000,4930,3890,4550,1550,1700,1520,2000,5000,579,616
F,7000,2500,8000,3000,2900,2790,2020,1380,9200,7200,5000,7000,579,616
G,5000,0000,2200,1600,1450,1100,1130,2200,8700,6500,9000,1700,579,616
H,2100,4100,0000,8000,1000,2200,2000,4000,3300,2200,1500,6000,579,616
