, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0995,0.1309,0.0822,0.0889,0.0848,0.0890,0.0932,0.0958,0.0969,0.1585,0.0929,0.0821,OD600:600
B,0.0837,0.9544,1.2116,1.3004,1.0757,1.0782,1.0567,1.2817,1.2240,1.2190,0.1054,0.0997,OD600:600
C,0.1023,0.7265,0.9237,0.9771,0.7741,0.7930,0.7824,0.9675,0.9695,0.9918,0.1036,0.0995,OD600:600
D,0.0944,0.4332,0.4257,0.6971,0.6144,0.5965,0.6458,0.8151,0.8285,0.7322,0.1041,0.1002,OD600:600
E,0.0884,0.2787,0.2743,0.3308,0.4626,0.4727,0.4446,0.5095,0.4966,0.4849,0.3265,0.1000,OD600:600
F,0.0933,0.2170,0.2182,0.3912,0.3726,0.4288,0.4015,0.4291,0.4144,0.4347,0.3460,0.1021,OD600:600
G,0.1007,0.1545,0.1435,0.1463,0.1343,0.1656,0.1669,0.1648,0.1371,0.1393,0.1052,0.1019,OD600:600
H,0.0836,0.1422,0.1384,0.0999,0.0997,0.1017,0.1039,0.0977,0.0993,0.1012,0.0952,0.0843,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,1510,0000,2100,4000,0000,9000,1500,1000,0000,1500,2200,479,520
B,0000,1992,2201,2515,1000,3000,2000,1726,1743,1644,0000,0000,479,520
C,3000,1411,1589,1732,5000,1800,0000,1197,1230,1240,6000,1000,479,520
D,5000,7910,8010,8720,0000,0000,0000,2720,3500,4290,0000,1000,479,520
E,1100,4570,4540,2770,0000,0000,8000,7900,7600,9500,1100,9000,479,520
F,1400,3420,2970,1670,2700,4000,0000,4300,6100,5800,0000,0000,479,520
G,0000,1890,1050,1210,0000,4000,3000,4000,5600,6700,2000,9000,479,520
H,4000,1380,1180,1000,0000,1000,1100,0000,0000,4000,0000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1800,2000,5200,2700,1500,6000,2100,9000,9000,0000,2600,1800,579,616
B,0000,1420,1530,1240,29956,29538,29740,9079,9263,8822,1400,8000,579,616
C,3200,6500,1160,6000,20830,19769,19865,6978,7176,6865,9000,1700,579,616
D,1000,1800,5800,5300,4711,3719,3307,1472,1757,2267,3200,0000,579,616
E,4000,0000,7000,4800,2356,1706,1890,5450,4170,6280,1600,1800,579,616
F,2000,3200,9000,1700,1750,1217,9280,2050,3480,3590,0000,8000,579,616
G,0000,2000,2000,1400,1014,8310,7930,2230,2220,2880,2700,0000,579,616
H,1000,0000,1700,1000,9000,1400,1300,9000,1100,1400,2100,0000,579,616
