, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0836,0.0867,0.0831,0.0885,0.0836,0.0901,0.0895,0.0847,0.0872,0.0891,0.0911,0.0952,OD600:600
B,0.1000,1.0217,1.0045,1.0028,0.6298,0.6374,0.6315,0.9950,0.9895,0.9930,0.1130,0.1245,OD600:600
C,0.1038,0.8224,0.8045,0.7938,0.4609,0.4621,0.4586,0.7867,0.7776,0.7829,0.1024,0.0963,OD600:600
D,0.0960,0.5599,0.5448,0.5506,0.2712,0.2704,0.2700,0.5189,0.5234,0.5035,0.1025,0.0972,OD600:600
E,0.1006,0.3557,0.3492,0.3440,0.1650,0.1647,0.1631,0.3145,0.2843,0.2823,0.1010,0.0944,OD600:600
F,0.0994,0.2331,0.1998,0.1834,0.1237,0.1231,0.1277,0.1787,0.1832,0.1801,0.1084,0.0964,OD600:600
G,0.1010,0.1286,0.1400,0.1251,0.1147,0.1133,0.1123,0.1218,0.1209,0.1181,0.1038,0.0925,OD600:600
H,0.0817,0.1187,0.0929,0.0978,0.0995,0.1019,0.1036,0.0942,0.0903,0.0870,0.0814,0.0842,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2300,8000,3000,1000,3000,9000,1100,1200,3000,6000,1000,2000,479,520
B,2600,1282,1234,1243,0000,7000,1000,9850,1016,9760,8000,3000,479,520
C,0000,1010,1009,9790,1700,4000,0000,7640,8080,7900,0000,0000,479,520
D,3100,6770,6300,6170,0000,0000,9000,4920,4970,4560,0000,1300,479,520
E,8000,3480,3280,3260,4000,1200,3000,2110,1940,1920,0000,0000,479,520
F,3000,1660,9200,1280,0000,8000,9000,1010,1000,9300,2000,4000,479,520
G,1000,5200,4700,5300,0000,1900,6000,3000,3500,3600,1700,1300,479,520
H,1200,1000,1100,2200,0000,5000,1300,1000,0000,6000,1000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1300,8000,1200,6000,2000,2000,1300,6000,2800,6000,0000,1400,579,616
B,1300,1700,5600,4400,12330,11689,12232,1866,1971,2169,7000,1500,579,616
C,1200,1800,0000,4300,8531,8184,8451,1280,1272,1419,1900,4000,579,616
D,0000,1500,0000,3000,4347,4493,4419,6970,6440,5580,3700,1000,579,616
E,1100,0000,4000,2200,1948,2024,1720,3920,3150,3370,0000,2400,579,616
F,0000,2800,1300,2500,6510,8060,8800,1710,1610,1900,2900,0000,579,616
G,9000,0000,0000,0000,4450,4240,4630,1340,1350,1020,3600,4000,579,616
H,0000,1900,2600,1800,4000,1100,5000,8000,2300,0000,0000,4000,579,616
