, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0388,0.0358,0.0364,0.0396,0.0371,0.0391,0.0368,0.0384,0.0377,0.0463,0.0367,0.0391,OD600:600
B,0.0380,0.9372,0.9307,0.9308,0.2978,0.2988,0.2961,0.8292,0.8467,0.8293,0.0405,0.0632,OD600:600
C,0.0425,0.7331,0.7226,0.7191,0.2283,0.2296,0.2307,0.6405,0.6416,0.6318,0.0384,0.0384,OD600:600
D,0.0375,0.4515,0.4363,0.4453,0.1710,0.1759,0.1749,0.3632,0.3674,0.3413,0.0373,0.0373,OD600:600
E,0.0389,0.2598,0.2541,0.2453,0.0897,0.0898,0.0909,0.1793,0.1582,0.1662,0.0386,0.0378,OD600:600
F,0.0371,0.0947,0.0896,0.0935,0.0572,0.0550,0.0568,0.0779,0.0827,0.0840,0.0477,0.0391,OD600:600
G,0.0382,0.0570,0.0755,0.0568,0.0453,0.0441,0.0447,0.0532,0.0522,0.0542,0.0388,0.0374,OD600:600
H,0.0369,0.0547,0.0386,0.0378,0.0363,0.0378,0.0365,0.0370,0.0370,0.0377,0.0382,0.0382,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,8000,0000,3000,1200,0000,1800,1200,2000,1100,0000,1000,5000,479,520
B,1600,1811,1810,1834,1600,1800,0000,1534,1536,1566,0000,6000,479,520
C,2000,1380,1345,1354,7000,1500,1300,1089,1112,1096,1200,1100,479,520
D,0000,8460,8180,7850,0000,0000,0000,6180,5920,5530,0000,0000,479,520
E,3000,4620,4210,3800,1000,1700,1500,2550,2380,2500,6000,4000,479,520
F,3000,1750,1960,1610,0000,0000,5000,1160,1140,1270,1200,0000,479,520
G,0000,7100,7600,6300,1600,8000,0000,4600,6200,4800,1200,0000,479,520
H,0000,0000,4000,9000,0000,7000,0000,1500,5000,0000,5000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2100,3700,0000,9000,3600,0000,3000,0000,0000,1000,1100,1000,579,616
B,0000,2900,6800,0000,5861,6234,6182,2052,1891,1886,0000,2400,579,616
C,2200,2200,1200,5000,4524,4857,4763,1218,1257,1200,2300,9000,579,616
D,0000,1000,4000,2900,3469,3382,2931,7080,7020,6320,9000,0000,579,616
E,3100,1100,1800,6000,1957,1806,1831,2990,2120,3450,8000,3900,579,616
F,5300,2600,0000,2400,8310,7670,8530,1260,1650,1600,1400,8000,579,616
G,1000,1100,3500,2300,5080,4730,4420,1060,1390,1270,5000,1000,579,616
H,1100,0000,1600,3000,1100,0000,2500,2800,2900,2000,7000,0000,579,616
