, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0870,0.0917,0.0894,0.0942,0.0887,0.0939,0.0921,0.0929,0.0972,0.0870,0.0897,0.0828,OD600:600
B,0.0918,0.5746,0.7407,0.7884,0.6250,0.6719,0.6469,0.7620,0.7323,0.6511,0.1062,0.0981,OD600:600
C,0.0957,0.4439,0.6318,0.9298,0.7150,0.7058,0.6412,0.8869,0.8816,0.8894,0.3174,0.1006,OD600:600
D,0.0940,0.2855,0.5723,0.6029,0.3547,0.4049,0.4632,0.4735,0.6252,0.5569,0.3413,0.1028,OD600:600
E,0.1147,0.1948,0.3935,0.3566,0.3454,0.3277,0.2985,0.3346,0.3508,0.3596,0.3481,0.1018,OD600:600
F,0.1038,0.1648,0.3855,0.3633,0.3268,0.3098,0.3086,0.3744,0.3453,0.3342,0.2746,0.3092,OD600:600
G,0.1025,0.1562,0.3538,0.3452,0.2506,0.2836,0.2325,0.3010,0.2788,0.2877,0.3147,0.2535,OD600:600
H,0.0965,0.3002,0.1464,0.1120,0.1088,0.1093,0.1159,0.1197,0.1135,0.1101,0.0956,0.0860,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1200,1200,6000,2800,1900,2000,0000,0000,3000,2000,0000,7000,479,520
B,2600,8630,9420,1053,0000,8000,0000,6600,6570,6010,0000,1500,479,520
C,0000,6050,6010,2880,1700,0000,0000,1740,1790,2530,0000,0000,479,520
D,1800,3680,2610,1350,0000,0000,1000,9600,8400,7500,1500,0000,479,520
E,8000,2200,7200,3800,0000,5000,0000,3900,3500,3600,5000,5000,479,520
F,5000,1620,2000,4700,9000,1600,1300,2900,1500,3600,0000,0000,479,520
G,0000,9000,3200,2100,0000,0000,0000,1700,2800,1300,1300,0000,479,520
H,2400,0000,8000,0000,0000,1000,6000,0000,7000,1400,0000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,3200,0000,1900,1100,3500,1500,8000,1400,5200,1300,1400,9000,579,616
B,4300,7000,4900,7000,13142,12353,12710,4995,4854,4632,2000,8000,579,616
C,1300,1600,2800,4600,3015,2908,2653,1052,1172,1564,2000,0000,579,616
D,1600,3400,2300,3600,1614,1492,1473,5990,5940,6250,0000,0000,579,616
E,1300,2500,9000,8000,6380,6180,6320,2180,2160,2050,3000,1000,579,616
F,0000,2800,2300,1300,3210,2860,3370,1260,1340,1540,1000,2000,579,616
G,4600,1000,1600,0000,1400,1500,1930,3900,9000,1720,2100,1200,579,616
H,2100,2800,1000,1400,3900,9000,2100,5000,1400,3100,1000,1500,579,616
