, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0401,0.0365,0.0376,0.0414,0.0383,0.0374,0.0376,0.0385,0.0429,0.0453,0.0357,0.0389,OD600:600
B,0.0367,0.0513,0.0509,0.0527,0.0599,0.0622,0.0434,0.0475,0.0490,0.0494,0.0374,0.0382,OD600:600
C,0.0390,0.0525,0.0535,0.0525,0.0461,0.0435,0.0479,0.0485,0.0486,0.0479,0.0385,0.0379,OD600:600
D,0.0364,0.0531,0.0533,0.0507,0.0406,0.0419,0.0442,0.0491,0.0489,0.0469,0.0411,0.0376,OD600:600
E,0.0385,0.0529,0.0551,0.0514,0.0425,0.0420,0.0442,0.0472,0.0477,0.0578,0.0368,0.0383,OD600:600
F,0.0449,0.0535,0.0542,0.0533,0.0421,0.0520,0.0439,0.0483,0.0475,0.0470,0.0378,0.0380,OD600:600
G,0.0380,0.0563,0.0550,0.0526,0.0424,0.0420,0.0446,0.0475,0.0462,0.0571,0.0371,0.0381,OD600:600
H,0.0375,0.0403,0.0388,0.0411,0.0366,0.0374,0.0381,0.0426,0.0407,0.0396,0.0377,0.0379,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,0000,1500,2500,0000,0000,1600,0000,2600,9000,0000,0000,479,520
B,0000,1200,4300,3000,0000,0000,1300,2200,2100,6000,0000,0000,479,520
C,3000,8000,3700,2600,0000,5000,0000,2100,1700,2000,0000,6000,479,520
D,6000,0000,5200,0000,0000,0000,7000,1300,2000,2400,6000,0000,479,520
E,4000,7000,3100,4100,0000,1300,1100,1700,1500,2400,0000,0000,479,520
F,6000,3300,4700,4500,4000,7000,3000,2300,7000,2200,0000,0000,479,520
G,9000,3400,5100,3100,0000,0000,1200,2300,3700,2300,0000,6000,479,520
H,1400,0000,0000,0000,4000,0000,0000,1600,4000,0000,0000,2000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,3000,0000,1800,2300,5000,1300,3000,3300,1200,1000,6000,579,616
B,1200,1000,1200,7000,9200,6000,7200,5300,3800,4300,3000,1800,579,616
C,1600,0000,0000,7000,6900,3900,9000,1900,5400,4700,2700,3000,579,616
D,2200,0000,2400,5500,5500,2100,9700,8400,5500,6100,9000,1800,579,616
E,0000,3100,0000,2600,8900,3200,7500,1700,3900,3100,3000,4000,579,616
F,2200,1000,0000,3000,4500,5100,1040,6400,1600,3000,1200,2100,579,616
G,6000,3200,2700,2900,7600,1260,7100,3500,3200,4400,1600,0000,579,616
H,4000,0000,6000,3000,2200,0000,3400,8000,2000,2100,1300,1900,579,616
