, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0409,0.0376,0.0373,0.0380,0.0378,0.0372,0.0376,0.0390,0.0430,0.0457,0.0367,0.0389,OD600:600
B,0.0397,0.3161,0.3089,0.3140,0.1336,0.1258,0.1062,0.2297,0.2297,0.2271,0.0389,0.0376,OD600:600
C,0.0388,0.3102,0.3072,0.3093,0.1059,0.0964,0.0971,0.2358,0.2353,0.2290,0.0386,0.0383,OD600:600
D,0.0365,0.2557,0.2622,0.2550,0.0844,0.0879,0.0848,0.2073,0.2119,0.2120,0.0424,0.0375,OD600:600
E,0.0383,0.1073,0.1056,0.1183,0.0763,0.0766,0.0746,0.1085,0.1121,0.1184,0.0369,0.0387,OD600:600
F,0.0453,0.0764,0.0798,0.0793,0.0557,0.0662,0.0547,0.0685,0.0718,0.0746,0.0379,0.0387,OD600:600
G,0.0380,0.0551,0.0565,0.0547,0.0443,0.0433,0.0479,0.0581,0.0508,0.0623,0.0373,0.0370,OD600:600
H,0.0371,0.0714,0.0385,0.0412,0.0363,0.0371,0.0373,0.0461,0.0379,0.0387,0.0382,0.0378,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1000,1400,0000,1000,0000,0000,1400,0000,2900,3000,0000,5000,479,520
B,1600,5180,5200,5590,2200,0000,0000,3270,3010,2860,0000,0000,479,520
C,1300,5220,5250,5040,0000,0000,1300,3070,3060,3070,9000,1000,479,520
D,6000,3530,3910,3810,0000,0000,0000,2830,2720,2720,1000,2000,479,520
E,3000,1570,1820,2040,1000,5000,2000,1130,9800,1380,0000,0000,479,520
F,2300,1110,1140,1080,1000,5000,1000,4500,5400,7300,0000,1000,479,520
G,4000,5900,5300,3200,1300,2600,0000,2300,4100,3400,0000,7000,479,520
H,0000,2600,0000,0000,0000,1000,0000,1200,1400,4000,4000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2300,9000,0000,8300,1100,1000,2000,7000,2700,1000,0000,2900,579,616
B,0000,0000,1800,0000,8010,5760,5260,2980,3580,2110,2100,1100,579,616
C,2400,2300,0000,1700,5290,4470,3600,2950,2860,2420,2500,2100,579,616
D,2000,0000,2300,0000,4590,3590,4020,2350,2380,2660,2600,2200,579,616
E,1200,9000,5000,5000,4170,4470,2710,6300,7600,9600,3400,3700,579,616
F,2100,1200,0000,3600,2650,2160,2870,1350,1070,1810,2900,0000,579,616
G,2900,8000,1300,1700,1770,1440,1680,9800,1020,1050,1200,0000,579,616
H,4600,0000,2500,2100,1300,2100,3000,0000,3000,2000,1100,1500,579,616
