, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0836,0.0842,0.0854,0.0893,0.0858,0.0929,0.0906,0.0839,0.0873,0.0888,0.0917,0.0819,OD600:600
B,0.1031,1.0072,0.9991,0.9988,0.4765,0.4874,0.4764,0.9337,0.9342,0.9271,0.1156,0.1189,OD600:600
C,0.1063,0.8031,0.7952,0.7892,0.3784,0.3867,0.3831,0.7360,0.7303,0.7197,0.1017,0.0951,OD600:600
D,0.0976,0.5326,0.5197,0.5501,0.2881,0.2944,0.2925,0.4753,0.4783,0.4333,0.1024,0.0970,OD600:600
E,0.1025,0.3378,0.3291,0.3283,0.1842,0.1922,0.1987,0.3005,0.2784,0.2777,0.1078,0.0920,OD600:600
F,0.1020,0.1782,0.1740,0.1690,0.1446,0.1585,0.1738,0.2066,0.1996,0.2071,0.1471,0.0957,OD600:600
G,0.1018,0.1291,0.1444,0.1259,0.1155,0.1135,0.1114,0.1199,0.1190,0.1164,0.1048,0.0903,OD600:600
H,0.0803,0.1201,0.0915,0.0978,0.1026,0.1016,0.1016,0.0922,0.0878,0.0845,0.0832,0.0839,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1100,4000,2200,2500,1900,0000,2100,2000,1200,0000,0000,0000,479,520
B,0000,1209,1200,1222,3000,0000,1200,9960,1016,1028,6000,8000,479,520
C,5000,9870,9200,9470,3000,4000,1100,7120,7680,7610,0000,0000,479,520
D,1300,6320,5610,5680,1000,4000,0000,3670,3920,3660,6000,0000,479,520
E,1300,3370,3140,3160,0000,1300,1300,1680,1400,1440,4000,5000,479,520
F,2000,1560,1230,1130,0000,0000,1200,7200,8900,6700,0000,0000,479,520
G,0000,4000,7800,3900,0000,3000,2000,4700,3800,4500,8000,1600,479,520
H,5000,0000,0000,0000,0000,8000,0000,0000,8000,1700,0000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1400,1300,2000,1600,0000,1500,2500,2000,1000,0000,1500,3000,579,616
B,0000,0000,1200,3000,5155,4967,4859,1439,1362,1419,4000,3500,579,616
C,2700,1500,9000,0000,3915,3528,3976,9010,1034,7230,1800,1700,579,616
D,1200,3800,0000,0000,2838,2643,2551,4260,4640,4180,2900,1900,579,616
E,0000,0000,2300,2400,1520,1398,1055,2070,2270,2590,0000,0000,579,616
F,4300,4000,3700,1700,6450,6050,4640,1270,1390,8900,1300,5000,579,616
G,6000,2600,0000,8000,2930,3550,3520,1110,1160,1010,4000,2700,579,616
H,2700,1100,1900,4000,4100,2000,1400,1300,1900,0000,1900,0000,579,616
