, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.1022,0.1325,0.0900,0.0938,0.0912,0.0964,0.0985,0.1014,0.0985,0.1420,0.0926,0.0818,OD600:600
B,0.0895,0.9670,1.2189,1.2916,1.0912,1.0995,1.0638,1.2734,1.2244,1.2150,0.1050,0.0984,OD600:600
C,0.1203,0.8363,0.9249,1.0060,0.8112,0.8181,0.8146,1.0023,0.9952,1.0199,0.1266,0.1009,OD600:600
D,0.0996,0.4342,0.4422,0.6809,0.5812,0.5816,0.6331,0.7783,0.7976,0.6910,0.1320,0.1025,OD600:600
E,0.0939,0.2791,0.2890,0.3127,0.4362,0.4624,0.4854,0.4888,0.4987,0.4947,0.3004,0.1027,OD600:600
F,0.0997,0.2178,0.2423,0.3605,0.3725,0.4024,0.3906,0.4377,0.4191,0.4178,0.3326,0.1091,OD600:600
G,0.1033,0.1533,0.1541,0.1709,0.1632,0.1635,0.1642,0.1802,0.1695,0.1711,0.1347,0.1242,OD600:600
H,0.0815,0.1425,0.1392,0.1016,0.1016,0.1016,0.1071,0.1021,0.1032,0.1027,0.0961,0.0851,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,6000,1630,2000,1700,2000,1400,0000,0000,0000,3000,0000,1200,479,520
B,0000,2140,2313,2473,1400,3100,9000,1768,1779,1729,2000,0000,479,520
C,4000,1644,1686,1603,1000,0000,1100,1086,1119,1084,1200,0000,479,520
D,0000,9550,7900,8120,0000,3600,0000,2740,3990,4710,0000,0000,479,520
E,0000,5240,4670,3290,7000,1500,3000,8300,1130,8700,3000,1600,479,520
F,1900,3890,3250,2290,1500,0000,1000,5000,6200,4800,0000,0000,479,520
G,1000,1550,1370,9200,1400,0000,0000,6300,5700,8100,0000,1700,479,520
H,1500,1070,1180,7000,0000,5000,1400,1200,1300,4000,0000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1500,3900,0000,3500,0000,1000,0000,0000,2000,1400,1700,8000,579,616
B,4800,1420,1040,1130,28365,27216,27995,7879,8482,8214,3000,3800,579,616
C,3000,3200,8600,8200,19004,17765,17751,5583,6227,6022,1900,1900,579,616
D,2400,3900,3600,5300,5659,4252,3843,1450,1776,2222,1900,1800,579,616
E,1000,3300,3200,5600,2550,2011,2012,4150,5360,5240,2400,1400,579,616
F,3100,2800,9200,2000,1900,1049,1102,2290,3950,2820,4000,0000,579,616
G,0000,2200,2000,1000,8100,7060,5580,1970,2150,2060,1900,3500,579,616
H,1000,3200,1100,1200,3000,0000,6000,0000,5000,1300,6000,0000,579,616
