, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0853,0.0853,0.0825,0.0872,0.0842,0.0897,0.0868,0.0859,0.0890,0.0889,0.0880,0.0833,OD600:600
B,0.1013,1.0049,0.9800,0.9797,0.6717,0.6798,0.6736,0.9979,0.9890,1.0022,0.1087,0.1128,OD600:600
C,0.1008,0.8124,0.7959,0.7879,0.5096,0.5130,0.5013,0.8014,0.7891,0.7943,0.1016,0.0953,OD600:600
D,0.0961,0.5648,0.5595,0.5679,0.2955,0.2962,0.2860,0.5489,0.5544,0.5381,0.1031,0.0995,OD600:600
E,0.1025,0.3594,0.3589,0.3584,0.1780,0.1796,0.1782,0.3488,0.3281,0.3203,0.1045,0.0944,OD600:600
F,0.1012,0.2458,0.2365,0.2100,0.1354,0.1336,0.1388,0.1995,0.1981,0.1964,0.1089,0.0970,OD600:600
G,0.1019,0.1283,0.1401,0.1262,0.1150,0.1124,0.1117,0.1221,0.1218,0.1172,0.1042,0.0934,OD600:600
H,0.0825,0.1204,0.0950,0.0983,0.1020,0.1010,0.1042,0.0922,0.0879,0.0863,0.0815,0.0839,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2200,2000,4000,2100,2000,1500,8000,0000,2000,3000,0000,3000,479,520
B,0000,1280,1275,1184,1400,1100,4000,1018,1065,1032,8000,0000,479,520
C,1000,1012,9680,9060,1900,1400,2000,7630,8220,8380,0000,2000,479,520
D,2600,6560,6180,5870,5000,3000,0000,5060,5160,4760,8000,0000,479,520
E,8000,3420,3530,3170,6000,5000,0000,2400,2160,2150,1200,7000,479,520
F,3100,1800,1260,1350,3000,0000,2000,9900,1400,1230,0000,0000,479,520
G,5000,3200,4700,6000,1200,0000,0000,3500,4200,3100,1200,3000,479,520
H,2100,2000,2700,4000,2300,0000,4000,0000,0000,0000,2000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,0000,8000,1100,8000,0000,3300,8000,3000,6000,2900,3000,579,616
B,2000,6100,5600,1100,14343,14393,14414,2222,2389,2520,7000,0000,579,616
C,1100,5400,5000,2800,10468,9470,9840,1517,1350,1616,0000,6000,579,616
D,6100,1700,1400,1800,5105,5127,5021,7670,7950,6710,2100,0000,579,616
E,1700,1200,0000,6000,2185,1964,2038,2510,3420,2880,1100,0000,579,616
F,2400,0000,5000,0000,8880,8020,1002,1780,1360,1970,1900,2300,579,616
G,3000,1300,2900,6000,4050,4080,4890,1000,8800,1550,2100,1700,579,616
H,1100,1600,1800,0000,0000,6000,2700,1600,3000,0000,9000,0000,579,616
