, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0558,0.0612,0.0365,0.0386,0.0372,0.0375,0.0370,0.0436,0.0377,0.0415,0.0366,0.0453,OD600:600
B,0.0384,1.0045,1.0425,1.0815,0.7773,0.7885,0.7913,1.1280,1.1283,1.1157,0.0389,0.0371,OD600:600
C,0.0389,0.7245,0.7203,0.8070,0.6348,0.6283,0.6304,0.7602,0.7534,0.7319,0.0376,0.0383,OD600:600
D,0.0370,0.3876,0.3824,0.4218,0.3391,0.3251,0.3419,0.3888,0.3977,0.3848,0.0371,0.0373,OD600:600
E,0.0384,0.2122,0.2117,0.2141,0.1810,0.1817,0.1819,0.2114,0.2140,0.2136,0.0368,0.0379,OD600:600
F,0.0380,0.1416,0.1431,0.1507,0.1164,0.1232,0.1184,0.1356,0.1419,0.1406,0.0373,0.0378,OD600:600
G,0.0391,0.0748,0.0706,0.0721,0.0581,0.0527,0.0542,0.0638,0.0649,0.0654,0.0373,0.0362,OD600:600
H,0.0374,0.0710,0.0684,0.0379,0.0372,0.0398,0.0359,0.0373,0.0362,0.0376,0.0373,0.0387,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,1000,0000,4300,5000,0000,9000,1100,9000,5000,1400,8000,479,520
B,0000,3207,3328,3386,0000,0000,1300,2677,2691,2640,1500,0000,479,520
C,0000,2199,2200,2288,3100,5000,0000,1733,1700,1715,6000,5000,479,520
D,1000,1070,1080,1183,0000,1000,6000,8420,8590,8150,7000,4000,479,520
E,9000,6190,5620,5790,0000,0000,7000,4030,4140,3920,0000,9000,479,520
F,0000,3740,3870,4200,0000,0000,1600,2640,2840,2970,2400,0000,479,520
G,4000,1270,1090,1240,0000,0000,0000,9900,1010,7500,0000,1100,479,520
H,1000,7800,9800,0000,1000,5000,1700,0000,6000,2000,6000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2900,3100,1800,3000,1300,0000,0000,3400,0000,0000,5000,2600,579,616
B,1000,6100,8000,2200,13713,14735,14533,6073,5417,5641,0000,1000,579,616
C,2000,2000,3700,2700,18800,19239,18351,5710,5907,5943,1100,1600,579,616
D,4000,6000,1800,1500,12303,12134,12324,3467,3421,3551,1900,5000,579,616
E,8000,0000,4000,0000,7053,6788,6859,1909,1971,1964,1000,2500,579,616
F,0000,3100,7000,2000,4273,4066,4116,1093,1065,1086,1200,5000,579,616
G,0000,1200,2800,3300,1071,8600,8090,2550,1960,1720,0000,5000,579,616
H,1900,9000,4200,3800,0000,0000,2000,0000,1000,0000,2300,0000,579,616
