, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0852,0.0919,0.0886,0.0934,0.0910,0.0991,0.0977,0.0965,0.0995,0.0873,0.0892,0.0827,OD600:600
B,0.0926,0.7075,0.7591,0.7920,0.6070,0.6447,0.6101,0.6787,0.6801,0.6996,0.1094,0.1006,OD600:600
C,0.0968,0.6155,0.6522,0.8496,0.6296,0.6346,0.6094,0.7421,0.7251,0.7160,0.2455,0.1013,OD600:600
D,0.0937,0.3784,0.5282,0.6430,0.4730,0.4803,0.4740,0.5552,0.5805,0.5430,0.3061,0.1044,OD600:600
E,0.0951,0.1920,0.3437,0.4017,0.3696,0.3727,0.3751,0.3940,0.4545,0.4156,0.3132,0.1094,OD600:600
F,0.1035,0.1699,0.3668,0.3786,0.3463,0.3610,0.3483,0.3804,0.3984,0.3884,0.3296,0.2733,OD600:600
G,0.0992,0.1340,0.3346,0.3307,0.3307,0.3344,0.3223,0.3273,0.3269,0.3380,0.3021,0.2593,OD600:600
H,0.0983,0.1965,0.1425,0.1108,0.1104,0.1084,0.1131,0.1300,0.1112,0.1136,0.0955,0.0836,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1100,9000,0000,1600,5000,3800,1400,1000,0000,0000,0000,1500,479,520
B,0000,7870,8370,8520,3000,0000,8000,5230,5420,5200,3000,0000,479,520
C,0000,5710,5840,2850,0000,0000,1600,1690,1850,2230,0000,0000,479,520
D,0000,3130,2500,1470,0000,0000,6000,6300,6200,8900,2100,0000,479,520
E,1000,1290,1000,6700,4000,9000,0000,3200,2500,4500,0000,0000,479,520
F,2000,8700,4400,3100,6000,0000,6000,1900,1700,1600,1600,0000,479,520
G,0000,2200,6100,0000,9000,1700,9000,2700,1000,1300,0000,0000,479,520
H,2600,3000,1500,0000,0000,0000,0000,0000,0000,5000,2000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1200,2800,1400,6000,9000,4800,3000,9000,4900,0000,2500,2000,579,616
B,0000,2500,8000,2100,9087,9883,9573,3565,3746,3803,2900,1600,579,616
C,1400,1100,3500,0000,3001,2578,3140,1152,1161,1288,1400,1800,579,616
D,2400,3500,1100,1900,9290,1206,1069,3900,4050,4490,3000,1100,579,616
E,1300,0000,0000,0000,4450,4330,4910,1540,1990,1320,1200,1600,579,616
F,0000,2700,7000,0000,2500,2370,2060,7100,1120,1260,0000,8000,579,616
G,1000,7000,0000,0000,9500,1600,1310,6200,7300,1140,0000,1300,579,616
H,2700,2400,1600,0000,0000,1000,1300,2300,2400,7200,1600,0000,579,616
