, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0875,0.0972,0.0907,0.0971,0.0927,0.0998,0.0966,0.0967,0.1011,0.0876,0.0927,0.0830,OD600:600
B,0.0989,0.5772,0.7368,0.7855,0.6251,0.6714,0.6479,0.7586,0.7318,0.6547,0.1089,0.1003,OD600:600
C,0.1011,0.4470,0.6418,0.9367,0.7071,0.6919,0.6397,0.8913,0.8762,0.8887,0.3176,0.1007,OD600:600
D,0.1011,0.2886,0.5748,0.5938,0.4129,0.4042,0.4614,0.4871,0.5783,0.5461,0.3352,0.1042,OD600:600
E,0.1136,0.1979,0.3955,0.3447,0.3397,0.3372,0.2923,0.3844,0.3681,0.3481,0.3421,0.1029,OD600:600
F,0.1081,0.1674,0.3871,0.3339,0.3066,0.2964,0.2940,0.3479,0.3735,0.3393,0.2783,0.3358,OD600:600
G,0.1072,0.1506,0.3659,0.3525,0.2531,0.2984,0.2244,0.3034,0.2764,0.2986,0.3315,0.2511,OD600:600
H,0.0977,0.3022,0.1419,0.1206,0.1090,0.1096,0.1176,0.1304,0.1150,0.1219,0.0997,0.0845,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,4000,0000,0000,8000,0000,0000,1000,1200,7000,1700,9000,479,520
B,1000,7910,9850,9940,5000,2800,0000,6480,6320,5650,0000,0000,479,520
C,0000,5820,5460,2920,4200,2000,1200,1930,1850,2330,4000,0000,479,520
D,7000,3570,2400,1190,5000,1000,1800,8900,7800,9100,0000,5000,479,520
E,7000,1810,8400,5800,0000,7000,0000,2100,3400,3000,0000,1000,479,520
F,0000,1870,4600,4300,1200,2500,0000,2000,3200,2500,0000,1300,479,520
G,1000,6900,3500,9000,1400,4000,0000,6000,1000,1000,1800,8000,479,520
H,1400,2000,0000,0000,0000,0000,0000,8000,0000,2000,0000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,0000,4300,1100,3500,2300,3300,1600,6600,0000,6000,1400,579,616
B,1000,4400,8400,5000,12431,11863,12179,4798,4861,4879,1000,7000,579,616
C,2000,1700,2100,3900,2595,3061,2841,1030,1268,1512,6000,2000,579,616
D,9000,3000,3000,1000,1307,1464,1479,5800,5170,4960,1300,1300,579,616
E,1700,2700,7000,1600,5260,7000,6230,2310,1660,2740,1500,1800,579,616
F,3100,0000,3900,6000,3420,4210,3030,1280,1450,1500,1100,0000,579,616
G,1600,2600,0000,2800,1680,2100,1420,6700,7300,1370,8000,1200,579,616
H,0000,1600,3000,2500,0000,1900,0000,3000,1300,4800,9000,8000,579,616
