, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0561,0.0725,0.0369,0.0390,0.0375,0.0376,0.0371,0.0437,0.0379,0.0416,0.0368,0.0373,OD600:600
B,0.0387,0.9750,1.0257,1.0957,0.9051,0.9061,0.9032,1.1431,1.1571,1.0858,0.0396,0.0371,OD600:600
C,0.0390,0.7142,0.7148,0.8221,0.6320,0.6309,0.6257,0.7754,0.7646,0.7414,0.0376,0.0380,OD600:600
D,0.0370,0.3825,0.3782,0.4182,0.3374,0.3227,0.3400,0.3894,0.3984,0.3829,0.0374,0.0372,OD600:600
E,0.0397,0.2119,0.2131,0.2129,0.1802,0.1806,0.1808,0.2099,0.2139,0.2132,0.0375,0.0375,OD600:600
F,0.0384,0.1420,0.1428,0.1502,0.1173,0.1226,0.1192,0.1364,0.1424,0.1418,0.0377,0.0387,OD600:600
G,0.0390,0.0744,0.0705,0.0724,0.0594,0.0530,0.0545,0.0644,0.0655,0.0660,0.0377,0.0363,OD600:600
H,0.0375,0.0686,0.0685,0.0381,0.0376,0.0374,0.0357,0.0370,0.0364,0.0376,0.0376,0.0386,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2200,1450,0000,0000,0000,2700,0000,1500,0000,0000,7000,0000,479,520
B,0000,3002,3070,3281,9000,0000,1400,2487,2526,2530,2000,3000,479,520
C,2500,2125,2164,2234,0000,1000,0000,1730,1642,1614,7000,0000,479,520
D,3700,1083,1062,1095,1000,1200,1700,8430,8270,7910,1000,2000,479,520
E,8000,5820,5630,5680,2300,6000,0000,4060,4170,3860,2000,2000,479,520
F,0000,3680,3750,3900,8000,0000,0000,2580,2720,2710,4000,0000,479,520
G,5000,1290,1280,1370,1200,1800,8000,6600,9600,8100,0000,6000,479,520
H,0000,1230,1120,0000,0000,6000,6000,0000,0000,0000,0000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2100,1900,0000,1100,1800,1100,1500,0000,2100,4200,0000,1900,579,616
B,4900,2100,3000,3900,21990,24199,24398,7911,8351,7866,0000,1700,579,616
C,3000,8000,9000,7000,22782,23172,22439,6181,6363,6291,2500,1700,579,616
D,3200,0000,9000,0000,13543,13006,12820,3328,3642,3835,9000,0000,579,616
E,1900,5000,1600,8000,7152,7318,7180,1840,2054,2075,3400,5000,579,616
F,1200,1700,3000,0000,4138,4203,4057,1079,1250,1070,0000,2000,579,616
G,2500,0000,1900,1900,9840,9330,9990,2480,2960,2890,0000,1800,579,616
H,1400,1900,7000,1000,0000,0000,0000,3600,3400,2100,3300,5000,579,616
