, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0394,0.0378,0.0374,0.0377,0.0378,0.0373,0.0375,0.0380,0.0428,0.0452,0.0365,0.0389,OD600:600
B,0.0369,0.6677,0.6824,0.6922,0.6514,0.6999,0.6731,0.5575,0.5699,0.5839,0.0381,0.0373,OD600:600
C,0.0386,0.5536,0.5561,0.5803,0.3669,0.3660,0.3676,0.4367,0.4263,0.4335,0.0384,0.0382,OD600:600
D,0.0382,0.3300,0.3455,0.3493,0.1840,0.1869,0.1854,0.2575,0.2735,0.2522,0.0474,0.0373,OD600:600
E,0.0374,0.1183,0.1211,0.1657,0.0859,0.0861,0.0842,0.1221,0.1918,0.1380,0.0370,0.0377,OD600:600
F,0.0451,0.0844,0.0898,0.0872,0.0580,0.0693,0.0575,0.0916,0.1015,0.0985,0.0395,0.0387,OD600:600
G,0.0383,0.0627,0.0732,0.0555,0.0452,0.0444,0.0473,0.0515,0.0509,0.0622,0.0377,0.0363,OD600:600
H,0.0376,0.0792,0.0427,0.0410,0.0373,0.0371,0.0374,0.0497,0.0375,0.0386,0.0445,0.0378,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,7000,1000,1900,8000,0000,0000,4000,1300,0000,0000,3000,479,520
B,7000,1179,1216,1220,3100,0000,6000,7910,7970,7600,9000,7000,479,520
C,0000,8490,8390,8430,0000,1000,9000,5560,5830,5730,0000,0000,479,520
D,0000,4320,5160,4820,0000,1000,0000,2780,2860,2760,1100,0000,479,520
E,8000,2110,1910,1990,0000,0000,9000,1290,1660,1250,0000,0000,479,520
F,1900,1050,9300,1130,1200,3000,0000,6200,5600,7600,2000,0000,479,520
G,1000,4200,5500,4300,1200,9000,4000,2700,3000,3100,0000,1300,479,520
H,2700,4000,0000,6000,0000,5000,1900,4000,8000,6000,0000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,5000,2200,4100,1800,2400,1800,0000,1300,2300,3000,1700,1600,579,616
B,0000,0000,0000,4000,8100,8247,7889,3280,2987,3061,1600,9000,579,616
C,1000,0000,3700,1500,5965,5875,5834,2159,2195,2201,8000,1300,579,616
D,0000,4000,1500,0000,3164,3241,3209,1197,1192,1221,1000,1800,579,616
E,2100,1700,2600,2700,1531,1617,1603,4400,5130,3650,5000,8000,579,616
F,0000,1200,3600,1900,7690,6750,7540,3410,2740,3290,3300,0000,579,616
G,0000,2500,2000,1800,4180,3280,4290,1550,1880,2360,0000,2000,579,616
H,2300,3300,1200,5000,2600,2200,2300,8000,2400,4000,0000,0000,579,616
