, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.1017,0.1190,0.0815,0.0846,0.0804,0.0846,0.0908,0.0910,0.0923,0.0965,0.0849,0.0817,OD600:600
B,0.0848,0.9748,1.2078,1.2675,1.0666,1.0760,1.0623,1.2618,1.2287,1.2187,0.1001,0.0862,OD600:600
C,0.0871,0.8943,0.9132,0.9663,0.7844,0.7859,0.7684,0.9565,0.9493,0.9682,0.0994,0.0874,OD600:600
D,0.0846,0.4356,0.4353,0.6588,0.5511,0.5472,0.5924,0.6924,0.7369,0.6376,0.1122,0.0905,OD600:600
E,0.0848,0.2717,0.2731,0.2926,0.4048,0.4424,0.4521,0.4801,0.4822,0.4841,0.2664,0.0918,OD600:600
F,0.0874,0.2073,0.2164,0.3250,0.3248,0.3825,0.3993,0.4313,0.4245,0.4325,0.3122,0.0966,OD600:600
G,0.0937,0.1427,0.1357,0.1396,0.1274,0.1356,0.1382,0.1614,0.1417,0.1415,0.1033,0.0968,OD600:600
H,0.0834,0.1271,0.1262,0.0930,0.0951,0.0938,0.0984,0.0896,0.0920,0.0888,0.0840,0.0842,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2100,9800,1700,0000,0000,1100,9000,4000,0000,5000,1200,1100,479,520
B,6000,2003,2205,2412,1200,0000,1100,1697,1706,1651,0000,0000,479,520
C,5000,1482,1552,1635,1000,0000,0000,1140,1171,1164,4000,0000,479,520
D,0000,7420,7450,8210,1000,2000,7000,2870,4230,4630,2000,0000,479,520
E,1400,3840,4120,3270,1100,4000,0000,9500,9100,9500,1000,2000,479,520
F,1300,2620,2650,2020,1600,5000,0000,6900,6700,7400,2000,0000,479,520
G,1600,9400,6200,8200,2700,0000,0000,5700,5100,5100,0000,2300,479,520
H,7000,7400,7000,9000,1700,6000,0000,1100,0000,1000,0000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2300,8000,1400,2700,1300,0000,0000,3600,3100,1900,1600,1700,579,616
B,3300,4500,4400,9700,28827,28734,28333,8249,8292,8544,5400,9000,579,616
C,2100,6200,8200,5600,20366,19346,19296,6184,6401,6297,3000,1700,579,616
D,1900,1800,4000,0000,6374,4919,4282,1618,2284,2544,1300,1100,579,616
E,3500,5000,4100,5000,2988,2069,2209,4620,4570,7210,9000,5000,579,616
F,7000,3500,9000,2300,2153,1299,1128,2860,3210,3340,0000,3000,579,616
G,1400,0000,1500,5000,9240,7650,6890,1780,2550,2660,1600,9000,579,616
H,3100,2000,8000,3400,6000,1100,8000,2100,5000,2100,2300,3000,579,616
