, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.1008,0.1235,0.0858,0.0935,0.0900,0.0945,0.0988,0.0997,0.1007,0.1020,0.0951,0.0814,OD600:600
B,0.0905,1.0237,1.1459,1.2473,0.9832,0.9894,0.9763,1.2465,1.2378,1.2037,0.1053,0.0973,OD600:600
C,0.1030,0.8430,0.8402,0.9575,0.7228,0.7327,0.7151,0.9375,0.9209,0.9264,0.1042,0.0998,OD600:600
D,0.0991,0.4493,0.4469,0.5808,0.4837,0.4754,0.5219,0.5606,0.6069,0.5486,0.1177,0.1015,OD600:600
E,0.0942,0.2797,0.2826,0.3016,0.3217,0.3530,0.3641,0.4049,0.4051,0.4025,0.1988,0.1019,OD600:600
F,0.0970,0.2130,0.2206,0.2581,0.2446,0.2998,0.3145,0.3479,0.3405,0.3508,0.2406,0.1035,OD600:600
G,0.1017,0.1471,0.1415,0.1459,0.1462,0.1542,0.1503,0.1685,0.1538,0.1515,0.1081,0.1032,OD600:600
H,0.0814,0.1355,0.1355,0.1000,0.1021,0.1075,0.1055,0.0990,0.1012,0.1003,0.0939,0.0848,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2000,1250,8000,2400,2000,0000,9000,8000,1000,1600,2000,4000,479,520
B,0000,2064,2069,2145,4000,1100,5000,1613,1619,1630,0000,3000,479,520
C,0000,1444,1445,1489,1400,2000,0000,1059,1098,1090,0000,0000,479,520
D,1600,7990,7200,7480,0000,0000,1600,3430,4370,4590,8000,0000,479,520
E,3000,4240,4050,3640,2200,2000,0000,1630,1480,1660,3000,1200,479,520
F,7000,2520,2720,2460,0000,0000,3000,9400,1110,9800,0000,0000,479,520
G,0000,1200,8100,1120,0000,6000,8000,4400,6600,5500,0000,3000,479,520
H,5000,1040,9000,5000,2300,1600,1000,2000,6000,0000,8000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1800,0000,4700,4300,3300,2300,2000,4700,1500,2400,1700,1800,579,616
B,3500,3100,0000,2300,23986,23827,24177,6855,6789,6847,0000,8000,579,616
C,0000,1000,4800,2100,16410,15847,16993,4635,5055,4844,1900,1800,579,616
D,0000,0000,1800,3000,7663,6308,6125,1958,2177,2333,1700,1300,579,616
E,1000,0000,1900,0000,4388,3411,3290,7360,9110,9220,1300,1300,579,616
F,1100,1200,1200,7000,2456,2027,1665,4960,4890,4530,9000,0000,579,616
G,0000,0000,1700,2700,8400,7010,7050,1620,2130,1800,2200,2400,579,616
H,4800,3200,3300,0000,8000,1100,1500,5000,1000,1400,6000,2800,579,616
