, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0844,0.0808,0.0813,0.0838,0.0808,0.0874,0.0821,0.0811,0.0840,0.0885,0.0838,0.0854,OD600:600
B,0.0957,1.0115,0.9970,0.9955,0.6176,0.6314,0.6248,0.9750,0.9693,0.9668,0.1051,0.0997,OD600:600
C,0.0975,0.8093,0.7969,0.7966,0.4608,0.4687,0.4585,0.7793,0.7618,0.7596,0.0994,0.0874,OD600:600
D,0.0936,0.5432,0.5384,0.5525,0.2784,0.2773,0.2736,0.5002,0.5030,0.4790,0.1016,0.0927,OD600:600
E,0.0982,0.3464,0.3424,0.3442,0.1728,0.1727,0.1717,0.3003,0.2722,0.2707,0.1033,0.0857,OD600:600
F,0.0972,0.2104,0.1937,0.1833,0.1323,0.1312,0.1369,0.1745,0.1727,0.1745,0.1009,0.0892,OD600:600
G,0.0991,0.1265,0.1440,0.1252,0.1144,0.1113,0.1100,0.1191,0.1184,0.1157,0.1025,0.0860,OD600:600
H,0.0812,0.1162,0.0918,0.0952,0.0970,0.1003,0.1017,0.0891,0.0865,0.0836,0.0816,0.0834,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,7000,0000,0000,4000,0000,0000,1900,1000,2000,0000,0000,0000,479,520
B,0000,1231,1233,1221,0000,4000,1300,9820,1024,1030,1000,1100,479,520
C,0000,9700,9240,9400,0000,1000,0000,7270,7610,7500,4000,9000,479,520
D,0000,6220,5760,5480,0000,5000,2000,4580,4420,3990,6000,5000,479,520
E,0000,3520,3380,3120,4000,6000,1400,1750,1650,1710,0000,0000,479,520
F,3000,1720,1110,1080,1000,0000,1000,9000,9800,9900,1000,5000,479,520
G,1000,5700,5900,3400,4000,8000,1000,3800,2300,3000,8000,0000,479,520
H,0000,2700,0000,2600,0000,2000,6000,9000,2100,1000,5000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1000,3800,1200,3500,1900,9000,4000,5000,3100,9000,0000,1600,579,616
B,0000,5500,1400,1800,10919,10193,10785,1653,1815,1724,2100,0000,579,616
C,0000,1500,1800,1400,7704,7139,7418,1149,1232,1137,1000,2600,579,616
D,2100,2600,1100,2300,4116,4360,4077,5050,5990,5560,2600,2300,579,616
E,1200,1900,2100,0000,1887,1729,1759,2360,2530,2300,3600,1900,579,616
F,2300,0000,0000,0000,7750,9170,7120,1530,1930,1610,3900,2000,579,616
G,1800,0000,4000,6000,4230,3960,2160,1040,1200,1260,8000,2900,579,616
H,3200,2000,7000,2100,2900,3500,7000,1500,1400,3100,4000,1300,579,616
