, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0373,0.0361,0.0362,0.0363,0.0370,0.0380,0.0368,0.0387,0.0380,0.0466,0.0363,0.0428,OD600:600
B,0.0377,0.0443,0.0442,0.0435,0.0419,0.0420,0.0423,0.0427,0.0429,0.0445,0.0383,0.0586,OD600:600
C,0.0398,0.0457,0.0441,0.0432,0.0410,0.0409,0.0424,0.0439,0.0429,0.0428,0.0507,0.0385,OD600:600
D,0.0379,0.0440,0.0420,0.0422,0.0424,0.0419,0.0434,0.0425,0.0411,0.0411,0.0375,0.0377,OD600:600
E,0.0405,0.0441,0.0517,0.0420,0.0405,0.0405,0.0414,0.0435,0.0445,0.0439,0.0384,0.0391,OD600:600
F,0.0365,0.0437,0.0439,0.0471,0.0426,0.0401,0.0413,0.0516,0.0423,0.0410,0.0427,0.0378,OD600:600
G,0.0381,0.0441,0.0536,0.0437,0.0411,0.0412,0.0410,0.0424,0.0431,0.0471,0.0420,0.0371,OD600:600
H,0.0372,0.0384,0.0384,0.0379,0.0363,0.0374,0.0364,0.0366,0.0377,0.0383,0.0380,0.0381,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,0000,0000,0000,0000,0000,4000,0000,1500,3000,0000,0000,479,520
B,3800,1900,5700,3800,2000,0000,0000,2000,1600,2700,1100,2000,479,520
C,4000,0000,3000,3000,0000,0000,2000,4000,1400,0000,0000,1100,479,520
D,0000,1700,1100,1700,0000,1600,8000,2300,3000,1100,0000,0000,479,520
E,3000,6000,1900,2700,0000,1300,0000,7000,1000,1600,6000,1000,479,520
F,1000,1700,2400,2400,0000,0000,0000,1200,2000,1700,0000,3000,479,520
G,1400,1300,2900,2900,0000,6000,3900,1100,1600,2400,0000,5000,479,520
H,1100,8000,4000,2000,6000,6000,0000,5000,1000,1400,5000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,5000,1000,0000,7000,4800,0000,2200,1000,7000,0000,0000,3100,579,616
B,1400,1500,3000,1100,8400,7900,8200,6700,6300,7400,2300,2000,579,616
C,1200,0000,1500,9000,7900,9500,9900,6700,5000,4900,2600,4000,579,616
D,1500,8000,2500,1400,1160,1090,8900,7100,5100,2800,1600,0000,579,616
E,2200,1500,1800,2000,1100,1280,1200,3400,5600,4100,2800,1800,579,616
F,2000,2400,0000,4200,6700,2800,1240,4000,3600,5200,3200,8000,579,616
G,1800,7000,2900,2100,6700,1400,1360,5300,4300,6000,3100,3400,579,616
H,3100,0000,2000,3600,1000,1800,2700,5000,1600,4000,0000,9000,579,616
