, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0857,0.0830,0.0830,0.0893,0.0829,0.0926,0.0884,0.0856,0.0869,0.0886,0.0914,0.0871,OD600:600
B,0.0996,1.0264,1.0056,1.0083,0.6376,0.6430,0.6405,1.0031,0.9968,1.0023,0.1116,0.1228,OD600:600
C,0.1057,0.8277,0.8083,0.7967,0.4674,0.4697,0.4636,0.7915,0.7851,0.7906,0.1016,0.0956,OD600:600
D,0.0967,0.5669,0.5485,0.5567,0.2743,0.2741,0.2734,0.5267,0.5305,0.5104,0.1005,0.0972,OD600:600
E,0.1071,0.3611,0.3525,0.3491,0.1649,0.1656,0.1644,0.3231,0.2946,0.2909,0.1010,0.0900,OD600:600
F,0.0998,0.2420,0.2095,0.1907,0.1244,0.1233,0.1277,0.1823,0.1858,0.1860,0.1078,0.0936,OD600:600
G,0.0997,0.1283,0.1406,0.1257,0.1149,0.1138,0.1120,0.1220,0.1219,0.1174,0.1042,0.0892,OD600:600
H,0.0810,0.1191,0.0927,0.0977,0.1012,0.1020,0.1042,0.0909,0.0891,0.0858,0.0829,0.0835,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1600,5000,2000,0000,1000,3000,3000,0000,0000,6000,0000,5000,479,520
B,3700,1271,1221,1242,1300,8000,5000,1019,1039,1035,3000,0000,479,520
C,4000,1035,9780,9440,4000,0000,0000,7820,8220,8240,8000,0000,479,520
D,3800,6510,6250,6410,1600,0000,0000,5270,5230,4650,1000,2000,479,520
E,1300,2970,3440,3520,6000,0000,0000,2230,1930,2090,2000,3000,479,520
F,1000,1720,1660,1430,0000,9000,9000,9300,1210,8500,0000,1000,479,520
G,0000,6000,3600,5100,0000,1000,4000,2100,3900,3200,1300,0000,479,520
H,0000,0000,0000,0000,3000,0000,1800,0000,2000,7000,0000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,8000,1300,2900,1000,9000,0000,3300,5000,9000,0000,0000,579,616
B,2000,3700,1200,3700,12718,12438,12504,2033,2523,2370,1500,1300,579,616
C,1300,0000,5000,3800,9228,8836,9048,1533,1302,1494,0000,0000,579,616
D,2400,0000,3300,1500,4969,5113,4947,6390,7350,6600,5000,7000,579,616
E,1000,0000,0000,2500,2129,2073,2002,2640,2580,2360,1400,3800,579,616
F,1400,0000,0000,2000,8100,9060,9500,1140,1690,1370,1300,1000,579,616
G,0000,0000,2100,1300,4390,4270,3540,8700,1490,1770,5000,3400,579,616
H,0000,1500,3300,0000,9000,9000,3000,3200,2800,1500,1900,8000,579,616
