, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0559,0.0432,0.0368,0.0389,0.0375,0.0372,0.0374,0.0452,0.0379,0.0427,0.0369,0.0372,OD600:600
B,0.0388,0.4982,0.4850,0.5055,0.2152,0.2159,0.2105,0.4540,0.4335,0.4379,0.0384,0.0372,OD600:600
C,0.0390,0.4052,0.3981,0.4267,0.2076,0.2078,0.2039,0.4283,0.4285,0.4329,0.0377,0.0382,OD600:600
D,0.0372,0.2437,0.2362,0.2548,0.1849,0.1732,0.1807,0.2450,0.2628,0.2430,0.0380,0.0374,OD600:600
E,0.0384,0.1782,0.1643,0.1682,0.1193,0.1176,0.1171,0.1559,0.1555,0.1559,0.0374,0.0380,OD600:600
F,0.0382,0.1439,0.1383,0.1432,0.0817,0.0864,0.0823,0.1108,0.1140,0.1134,0.0376,0.0380,OD600:600
G,0.0392,0.0715,0.0682,0.0703,0.0554,0.0504,0.0520,0.0632,0.0637,0.0647,0.0375,0.0372,OD600:600
H,0.0379,0.0534,0.0535,0.0379,0.0366,0.0378,0.0358,0.0367,0.0361,0.0377,0.0373,0.0385,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,7000,7000,2000,0000,1400,0000,2100,2000,8000,2000,0000,8000,479,520
B,0000,8760,8370,9360,7000,0000,6000,6780,6420,6410,1400,0000,479,520
C,1200,9010,8230,8930,0000,0000,0000,5960,6280,6110,0000,2000,479,520
D,1300,7280,6760,7470,7000,0000,1000,4850,4680,4710,1000,0000,479,520
E,1200,6690,5930,5880,1900,3000,8000,3870,3790,3530,0000,4000,479,520
F,1700,4650,5230,5430,0000,1100,7000,3180,3100,3210,1200,0000,479,520
G,4000,1500,1270,1220,0000,2300,0000,1080,9400,9700,0000,0000,479,520
H,2000,3000,2000,8000,1400,0000,1000,4000,3000,9000,5000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2100,2600,7000,2400,1600,1100,2500,1800,2000,9000,0000,2100,579,616
B,1000,3500,2600,5600,1447,1561,1577,8440,5070,5000,6000,3700,579,616
C,2000,0000,1000,2600,1671,1604,1438,6070,5320,6360,8000,2700,579,616
D,1000,2700,3500,1200,1212,1209,1206,8230,6990,6650,1000,1400,579,616
E,0000,1300,3400,0000,1214,1183,1047,6640,6560,6350,5000,0000,579,616
F,2000,0000,2300,3300,1115,1065,9350,4040,4170,3690,2900,1900,579,616
G,2200,1100,1900,1800,4250,3550,3410,1640,1110,1020,4800,2500,579,616
H,0000,2000,1500,5200,0000,3000,7000,6000,1000,1900,2700,1000,579,616
