, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.1021,0.1327,0.0855,0.0913,0.0875,0.0920,0.0974,0.0983,0.0987,0.1805,0.0933,0.0815,OD600:600
B,0.0863,0.9593,1.2160,1.2994,1.0690,1.0854,1.0652,1.2836,1.2281,1.2205,0.1039,0.0967,OD600:600
C,0.0957,0.7265,0.9235,1.0067,0.8051,0.8210,0.8013,1.0044,1.0010,1.0231,0.1279,0.0973,OD600:600
D,0.0957,0.4303,0.4461,0.6876,0.5972,0.5876,0.6313,0.7998,0.8023,0.7036,0.1330,0.1000,OD600:600
E,0.0931,0.2768,0.2913,0.3302,0.4530,0.4713,0.4454,0.5023,0.4984,0.4992,0.3108,0.1009,OD600:600
F,0.0972,0.2169,0.2454,0.3751,0.3792,0.4203,0.3945,0.4200,0.4434,0.4211,0.3241,0.1184,OD600:600
G,0.1025,0.1545,0.1641,0.1737,0.1637,0.1829,0.1797,0.1905,0.1656,0.1711,0.1355,0.1254,OD600:600
H,0.0828,0.1427,0.1382,0.1009,0.1003,0.1025,0.1058,0.0977,0.0998,0.1004,0.0942,0.0843,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,1410,2000,0000,9000,2100,1900,0000,1000,4000,1400,3200,479,520
B,0000,2070,2228,2426,1100,9000,1600,1765,1772,1704,1600,0000,479,520
C,0000,1508,1596,1498,2100,1000,8000,1042,1088,1097,8000,4000,479,520
D,1600,8640,7520,7780,1000,4000,1200,2850,3950,4500,0000,0000,479,520
E,0000,4690,4410,3120,1500,3000,0000,8000,7200,8800,5000,8000,479,520
F,1600,3660,2960,2110,0000,0000,0000,3500,4900,5300,2100,0000,479,520
G,0000,1540,1110,9300,1000,1400,9000,6500,4900,6700,1100,0000,479,520
H,2400,1790,1170,0000,0000,0000,0000,0000,0000,3000,0000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,2100,6000,5000,0000,2400,1400,1900,6000,3100,2000,1700,579,616
B,1400,1280,1190,1650,29831,28356,29434,8633,8642,8913,6000,9000,579,616
C,1500,8300,1010,5300,18506,17156,18213,6390,6168,6226,0000,6000,579,616
D,1600,2600,4700,2000,5120,3911,3389,1360,1916,2261,1500,1700,579,616
E,2400,7000,5700,2800,2361,1775,1795,4640,4200,5250,3200,5000,579,616
F,2500,6000,3500,4200,1761,1106,1095,3460,2540,2990,1900,0000,579,616
G,7000,2800,2100,1400,9830,7410,6340,1740,1860,2210,1600,8000,579,616
H,2400,6000,0000,3700,0000,2800,3000,1800,2000,8000,3500,1200,579,616
