, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0854,0.0797,0.0812,0.0843,0.0800,0.0845,0.0824,0.0816,0.0833,0.0891,0.0837,0.1052,OD600:600
B,0.0952,1.0006,0.9764,0.9750,0.6770,0.6864,0.6770,0.9954,0.9863,1.0012,0.1021,0.0939,OD600:600
C,0.1076,0.8109,0.7865,0.7724,0.5050,0.5021,0.4941,0.7907,0.7837,0.7904,0.0960,0.0859,OD600:600
D,0.0917,0.5624,0.5466,0.5518,0.2838,0.2843,0.2786,0.5386,0.5424,0.5291,0.0978,0.0881,OD600:600
E,0.0967,0.3576,0.3512,0.3463,0.1655,0.1662,0.1632,0.3393,0.3190,0.3075,0.0979,0.0830,OD600:600
F,0.0960,0.2450,0.2245,0.1974,0.1222,0.1207,0.1251,0.1950,0.1974,0.1954,0.0976,0.0861,OD600:600
G,0.0968,0.1242,0.1350,0.1220,0.1107,0.1094,0.1084,0.1181,0.1185,0.1136,0.0999,0.0818,OD600:600
H,0.0818,0.1105,0.0902,0.0932,0.0967,0.0972,0.0980,0.0846,0.0843,0.0842,0.0818,0.0835,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1000,0000,0000,8000,0000,2300,2000,0000,0000,1600,0000,1700,479,520
B,0000,1315,1224,1285,1000,8000,1200,1035,1074,1093,8000,2000,479,520
C,0000,1040,1026,1009,1000,1700,7000,8550,8510,8580,0000,4000,479,520
D,7000,7220,6180,6420,4000,2700,3000,5490,5550,5440,6000,0000,479,520
E,1800,3660,3710,3680,3000,0000,0000,2750,2300,2360,0000,5000,479,520
F,2000,1880,1620,1410,1600,0000,1000,9300,1340,1060,6000,0000,479,520
G,1000,4600,4300,4200,1000,3000,1100,4500,3100,1900,0000,5000,479,520
H,0000,0000,1200,1700,2100,0000,1200,0000,0000,0000,0000,3000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1500,6000,3600,0000,6000,6000,2900,2000,5000,0000,1400,1400,579,616
B,4400,2300,5700,6400,15531,15032,15083,2459,2673,2589,0000,9000,579,616
C,0000,1100,5000,4500,11150,10344,10651,1517,1790,1645,1600,1800,579,616
D,5000,0000,7000,3000,5449,5648,5546,7470,8700,7990,1600,0000,579,616
E,2300,0000,1700,0000,2363,2253,2209,3570,3450,3620,1400,7000,579,616
F,1900,1100,1200,1200,8800,9130,1122,1830,2640,1630,5700,2600,579,616
G,1400,8000,0000,0000,5090,5580,3340,8400,1350,8300,1400,0000,579,616
H,3200,1500,4000,1300,2400,2200,1500,7000,0000,7000,2500,1500,579,616
