, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0834,0.0841,0.0820,0.0843,0.0818,0.0882,0.0832,0.0863,0.0879,0.0889,0.0918,0.0858,OD600:600
B,0.1011,1.0172,0.9958,0.9954,0.6518,0.6593,0.6543,1.0023,0.9964,1.0055,0.1055,0.1191,OD600:600
C,0.1048,0.8201,0.7991,0.7866,0.4805,0.4828,0.4760,0.7918,0.7876,0.7949,0.1066,0.0963,OD600:600
D,0.0973,0.5625,0.5453,0.5500,0.2793,0.2799,0.2758,0.5329,0.5394,0.5209,0.1027,0.0973,OD600:600
E,0.1040,0.3572,0.3504,0.3453,0.1670,0.1678,0.1651,0.3313,0.3055,0.2996,0.1007,0.0937,OD600:600
F,0.1026,0.2432,0.2141,0.1930,0.1251,0.1241,0.1282,0.1836,0.1880,0.1850,0.1059,0.0945,OD600:600
G,0.1009,0.1287,0.1390,0.1256,0.1151,0.1129,0.1114,0.1209,0.1222,0.1167,0.1033,0.0878,OD600:600
H,0.0812,0.1207,0.0946,0.0979,0.1009,0.1018,0.1043,0.0914,0.0867,0.0847,0.0818,0.0833,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,1100,0000,1200,5000,0000,1500,5000,2000,1200,3000,0000,479,520
B,1800,1262,1210,1274,3100,6000,1100,1021,1044,1064,0000,2000,479,520
C,0000,1015,9980,9820,0000,1300,5000,7990,8120,8380,0000,2000,479,520
D,2000,6910,6080,6100,0000,0000,5000,5660,5220,4700,0000,3000,479,520
E,0000,3370,3400,3600,4000,2400,5000,2400,2050,2220,0000,0000,479,520
F,0000,1680,9300,1290,6000,0000,6000,1060,1350,1110,1400,3000,479,520
G,0000,4300,6300,5600,5000,5000,0000,3500,5300,3100,0000,9000,479,520
H,4200,4000,3100,2600,5000,1200,0000,1000,2000,0000,6000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1000,6000,0000,2300,2600,1600,1400,2900,2300,2300,1200,2200,579,616
B,0000,2400,4100,4900,12989,13242,13571,2276,2168,2381,2000,0000,579,616
C,6000,5000,3000,2800,9570,9691,9612,1408,1555,1447,1100,1900,579,616
D,2000,8000,2900,0000,4769,4921,5364,7210,9400,6460,3100,0000,579,616
E,2400,5000,1600,0000,2071,2334,2054,3720,3000,2970,1700,3000,579,616
F,2300,1800,0000,2000,9260,1019,8670,1990,1820,1510,3200,2400,579,616
G,1000,0000,3100,0000,5160,3180,3890,9000,1540,1490,1000,3900,579,616
H,4200,0000,2100,1000,1100,0000,0000,3000,4300,0000,3000,0000,579,616
