, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0877,0.0919,0.0885,0.0930,0.0887,0.0954,0.0955,0.0930,0.0983,0.0875,0.0875,0.0830,OD600:600
B,0.0956,0.5817,0.7611,0.8049,0.6797,0.7204,0.6987,0.7647,0.7432,0.7178,0.1074,0.0967,OD600:600
C,0.0969,0.5147,0.6669,0.9430,0.7299,0.7491,0.7219,0.9201,0.8770,0.8718,0.3314,0.0979,OD600:600
D,0.0935,0.2904,0.6024,0.6696,0.5146,0.5185,0.4189,0.6373,0.6251,0.5854,0.3184,0.1032,OD600:600
E,0.1029,0.1885,0.3955,0.3668,0.3936,0.3720,0.3156,0.3583,0.4020,0.3659,0.3303,0.1087,OD600:600
F,0.1012,0.1622,0.3811,0.3741,0.3373,0.3050,0.2705,0.3464,0.3562,0.4134,0.3457,0.3055,OD600:600
G,0.1039,0.1460,0.3919,0.3348,0.3092,0.3184,0.2964,0.3304,0.2875,0.3615,0.3218,0.2195,OD600:600
H,0.0975,0.2788,0.1470,0.1102,0.1084,0.1088,0.1154,0.1188,0.1144,0.1165,0.0979,0.0840,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,1800,0000,0000,0000,0000,0000,1000,0000,0000,0000,3000,479,520
B,0000,6890,8900,9070,1000,1400,0000,6170,5990,5380,7000,0000,479,520
C,0000,5230,5650,2490,4000,0000,1800,1580,1670,1850,7000,3000,479,520
D,0000,2720,2040,1030,5000,0000,2000,6800,8500,6400,0000,0000,479,520
E,2200,1670,4800,3700,0000,7000,1000,1600,1600,1400,0000,4000,479,520
F,1100,1400,3400,3100,0000,1000,0000,3000,2500,1300,0000,0000,479,520
G,0000,3500,2400,2000,0000,0000,3000,0000,0000,0000,0000,0000,479,520
H,0000,0000,7000,2800,0000,0000,1000,0000,1200,0000,7000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1700,3300,4400,2700,1800,2700,0000,2000,3200,5000,8000,5700,579,616
B,0000,1030,7100,5300,12372,12121,12670,5129,5212,4783,2200,1700,579,616
C,0000,2400,2800,1000,2646,2682,2736,1092,1143,1626,0000,8000,579,616
D,5000,3100,3100,6000,1199,1265,1327,4230,5510,4070,0000,1900,579,616
E,1000,0000,1400,6000,5050,5350,6250,1520,1580,1730,2700,1600,579,616
F,1900,4100,0000,0000,3320,2790,3200,1390,1210,1190,1500,0000,579,616
G,1800,0000,0000,2700,1280,1930,1200,6900,7800,1340,1000,0000,579,616
H,1200,0000,0000,3300,0000,1700,1400,1700,9000,2800,1200,0000,579,616
