, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.1002,0.1192,0.0802,0.0851,0.0812,0.0856,0.0906,0.0923,0.0931,0.0948,0.0845,0.0823,OD600:600
B,0.0847,0.9801,1.2098,1.2749,1.0670,1.0755,1.0608,1.2612,1.2324,1.2164,0.0991,0.0874,OD600:600
C,0.0879,0.8949,0.9156,0.9712,0.7878,0.7847,0.7650,0.9547,0.9486,0.9666,0.0989,0.0887,OD600:600
D,0.0855,0.4358,0.4352,0.6618,0.5508,0.5487,0.5972,0.6779,0.7326,0.6315,0.1006,0.0911,OD600:600
E,0.0857,0.2715,0.2727,0.2935,0.4037,0.4419,0.4525,0.4910,0.4885,0.4854,0.2684,0.0929,OD600:600
F,0.0882,0.2076,0.2135,0.3228,0.3259,0.3820,0.4020,0.4315,0.4175,0.4263,0.3168,0.0970,OD600:600
G,0.0976,0.1433,0.1365,0.1403,0.1285,0.1349,0.1389,0.1553,0.1334,0.1352,0.1006,0.0972,OD600:600
H,0.0819,0.1304,0.1284,0.0949,0.0979,0.0965,0.0990,0.0936,0.0933,0.0919,0.0865,0.0840,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,4000,1120,8000,0000,0000,0000,4000,1800,8000,0000,0000,9000,479,520
B,0000,2052,2187,2363,1800,0000,9000,1746,1723,1682,1000,0000,479,520
C,0000,1479,1538,1657,9000,1400,0000,1162,1183,1154,3000,9000,479,520
D,0000,7180,7160,8160,2300,0000,0000,2830,4180,4720,1300,6000,479,520
E,1500,3750,4120,3390,0000,2000,4000,9600,8600,9300,3000,3000,479,520
F,1000,2620,2480,2020,0000,8000,1900,7200,4500,6700,0000,0000,479,520
G,0000,7700,7100,8000,1400,0000,0000,4700,6100,6800,7000,1200,479,520
H,2200,8900,6100,2100,2700,1600,1200,0000,3000,9000,4000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,4100,2200,7000,0000,8000,3600,2700,1800,0000,1700,8000,3100,579,616
B,0000,4800,1000,7000,28022,27330,28931,8157,8375,7975,1100,3000,579,616
C,7000,2300,8300,5400,19970,19044,19024,6313,6239,6451,4400,6000,579,616
D,1600,1100,5500,4700,6250,4666,4379,1544,1990,2398,1100,2000,579,616
E,2900,6000,2100,7000,2739,2365,1999,4920,4970,5490,1500,1200,579,616
F,3000,5000,2100,2400,2068,1502,1092,2730,2950,3080,7000,0000,579,616
G,1900,0000,1200,0000,9720,7500,5820,1890,1560,2200,4000,3100,579,616
H,1200,4500,1800,0000,2700,4000,4000,0000,0000,1900,4000,3000,579,616
