, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0412,0.0370,0.0372,0.0407,0.0387,0.0372,0.0376,0.0384,0.0428,0.0454,0.0359,0.0392,OD600:600
B,0.0370,0.0457,0.0430,0.0440,0.0424,0.0432,0.0426,0.0442,0.0452,0.0465,0.0382,0.0378,OD600:600
C,0.0396,0.0453,0.0449,0.0453,0.0454,0.0426,0.0455,0.0441,0.0442,0.0437,0.0391,0.0381,OD600:600
D,0.0372,0.0447,0.0429,0.0418,0.0396,0.0413,0.0422,0.0436,0.0436,0.0415,0.0407,0.0371,OD600:600
E,0.0390,0.0437,0.0443,0.0440,0.0419,0.0415,0.0425,0.0428,0.0428,0.0489,0.0370,0.0385,OD600:600
F,0.0483,0.0443,0.0444,0.0435,0.0407,0.0515,0.0424,0.0444,0.0486,0.0420,0.0377,0.0380,OD600:600
G,0.0379,0.0455,0.0451,0.0438,0.0413,0.0408,0.0425,0.0418,0.0410,0.0519,0.0371,0.0367,OD600:600
H,0.0378,0.0385,0.0385,0.0412,0.0369,0.0378,0.0378,0.0430,0.0386,0.0390,0.0380,0.0377,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1000,1100,1600,0000,3000,0000,6000,0000,1000,1000,0000,3000,479,520
B,0000,2000,0000,1900,0000,2100,0000,5000,6000,1200,8000,2000,479,520
C,0000,1000,5000,6000,0000,1100,0000,0000,1400,2400,2500,0000,479,520
D,0000,0000,1400,2500,0000,0000,0000,1100,9000,1500,0000,0000,479,520
E,0000,1400,4500,1500,0000,0000,9000,5000,5000,1100,5000,1400,479,520
F,0000,1900,2800,3300,0000,1600,4000,5000,2000,9000,0000,6000,479,520
G,5000,4000,2400,2600,1600,1600,0000,4400,2000,2100,0000,5000,479,520
H,0000,0000,0000,0000,0000,0000,4000,1500,0000,0000,3000,5000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1100,9000,2500,4000,8000,2100,7000,2500,6100,1800,3400,1400,579,616
B,8000,3100,3700,5000,7500,7000,3100,4600,5100,4900,0000,0000,579,616
C,1100,0000,0000,4800,1110,1100,3700,9800,4300,4200,0000,7000,579,616
D,1500,5200,3400,0000,7500,6800,9400,2800,6300,6300,7000,1600,579,616
E,1800,1300,2300,1700,8800,7400,1070,3900,9600,8500,1400,1300,579,616
F,2000,9000,3400,2800,8100,1040,8600,6300,2200,6700,1800,7000,579,616
G,1600,1400,3000,0000,7500,7100,1330,4000,3700,6100,2700,0000,579,616
H,1600,0000,0000,0000,5000,2100,0000,4100,2000,3600,2400,8000,579,616
