, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0858,0.0955,0.0940,0.0983,0.0973,0.1028,0.1022,0.1018,0.1059,0.0871,0.0987,0.0853,OD600:600
B,0.0977,0.6361,0.7699,0.8052,0.6499,0.6826,0.6557,0.7361,0.7275,0.7158,0.1127,0.1062,OD600:600
C,0.1009,0.5936,0.6597,0.9003,0.7075,0.6904,0.6622,0.8352,0.8406,0.8384,0.3429,0.1071,OD600:600
D,0.1003,0.3625,0.5946,0.6470,0.4922,0.4858,0.4998,0.6048,0.6216,0.5832,0.3285,0.1096,OD600:600
E,0.0996,0.1952,0.4038,0.3986,0.3860,0.3783,0.3742,0.4239,0.4146,0.3875,0.3257,0.1201,OD600:600
F,0.1084,0.1697,0.4004,0.3946,0.3687,0.3532,0.3465,0.3835,0.4153,0.3804,0.3269,0.3267,OD600:600
G,0.1042,0.1416,0.3605,0.3704,0.3382,0.3557,0.3490,0.3708,0.3637,0.3695,0.3420,0.3251,OD600:600
H,0.0949,0.2707,0.1468,0.1144,0.1091,0.1120,0.1177,0.1276,0.1188,0.1197,0.1047,0.0869,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,1000,0000,0000,0000,0000,0000,8000,0000,0000,0000,0000,479,520
B,4000,6900,8070,8500,1100,1900,1400,5240,5260,5100,6000,4000,479,520
C,0000,5220,5270,2490,0000,1000,0000,1560,1660,1740,0000,0000,479,520
D,2300,3040,2280,1040,6000,0000,1500,6800,7300,4800,1000,0000,479,520
E,8000,9900,4300,1600,0000,2300,4000,8000,2000,2400,1000,0000,479,520
F,0000,9300,2000,2900,4000,0000,1000,1000,1800,1900,1000,0000,479,520
G,5000,3800,3100,5000,6000,8000,0000,1800,0000,6000,1400,0000,479,520
H,3000,0000,0000,2000,2100,0000,0000,0000,0000,8000,2000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2500,9000,1700,2000,8000,9000,2300,9000,3600,2300,0000,1300,579,616
B,1800,2600,3000,1500,11290,10521,11416,4098,4385,4120,1700,3800,579,616
C,0000,3000,1300,1100,2494,2779,2577,1023,9510,1241,2000,2600,579,616
D,2000,3600,1400,0000,1047,1152,1141,3850,3810,3980,1400,1400,579,616
E,3200,0000,0000,3100,3860,5050,5050,1780,2020,1860,0000,1900,579,616
F,1100,0000,0000,3000,2710,2760,2140,7200,1650,9300,9000,1900,579,616
G,4600,3500,5000,8000,2000,1170,1740,5400,1090,8200,0000,1000,579,616
H,3500,1500,2100,4300,7000,4000,1200,0000,2600,4000,1000,0000,579,616
