, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0557,0.0374,0.0368,0.0394,0.0378,0.0373,0.0372,0.0427,0.0382,0.0425,0.0361,0.0378,OD600:600
B,0.0383,0.0623,0.0580,0.0614,0.0466,0.0468,0.0469,0.0553,0.0519,0.0522,0.0379,0.0369,OD600:600
C,0.0391,0.0591,0.0601,0.0599,0.0459,0.0499,0.0436,0.0489,0.0492,0.0508,0.0376,0.0383,OD600:600
D,0.0373,0.0551,0.0537,0.0547,0.0420,0.0430,0.0429,0.0498,0.0482,0.0489,0.0380,0.0373,OD600:600
E,0.0378,0.0545,0.0548,0.0552,0.0423,0.0426,0.0446,0.0488,0.0480,0.0524,0.0374,0.0384,OD600:600
F,0.0383,0.0546,0.0534,0.0546,0.0436,0.0439,0.0439,0.0473,0.0499,0.0494,0.0378,0.0380,OD600:600
G,0.0386,0.0558,0.0591,0.0539,0.0453,0.0419,0.0436,0.0470,0.0491,0.0492,0.0373,0.0369,OD600:600
H,0.0373,0.0412,0.0390,0.0380,0.0366,0.0380,0.0365,0.0369,0.0364,0.0380,0.0377,0.0384,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,0000,0000,1600,1100,1900,0000,0000,1800,3000,0000,0000,479,520
B,0000,4700,4000,7400,8000,1000,0000,2900,1800,1600,0000,7000,479,520
C,7000,1000,2000,4500,0000,4000,1000,0000,2500,1600,1000,5000,479,520
D,0000,4100,4300,2200,4000,0000,0000,1600,2200,1500,6000,0000,479,520
E,0000,3200,3100,1900,0000,3000,8000,7000,1700,1500,1000,1700,479,520
F,0000,4000,5200,3400,0000,7000,9000,2600,1600,2100,1100,0000,479,520
G,1300,6400,4400,4200,0000,1000,1000,1100,2700,2100,3000,5000,479,520
H,0000,2500,2000,3000,1800,0000,4000,1300,1200,0000,0000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2500,8000,0000,3300,0000,2200,1300,1800,3000,7000,1200,1500,579,616
B,1800,0000,3500,1500,1070,1400,9000,3880,4500,9000,1900,3000,579,616
C,1800,9000,7000,2200,1020,8500,8300,5200,2700,5500,2000,0000,579,616
D,1200,5800,2100,5000,8800,6800,7300,4600,6400,5600,0000,1900,579,616
E,3500,9000,2000,0000,9800,6800,5600,2800,6900,4900,3000,1300,579,616
F,0000,0000,3500,3100,3800,1010,3700,4000,4000,5900,5000,6000,579,616
G,0000,2500,1300,3200,6800,1170,6100,5400,6000,9400,1500,8000,579,616
H,2000,7000,0000,3200,6800,2000,3600,7000,1300,1500,3700,1400,579,616
