, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.1003,0.1199,0.0813,0.0878,0.0846,0.0896,0.0958,0.0980,0.0991,0.1005,0.0906,0.0828,OD600:600
B,0.0847,0.9943,1.1966,1.2771,1.0066,1.0174,1.0066,1.2609,1.2404,1.2327,0.1049,0.0927,OD600:600
C,0.0889,0.8733,0.8946,1.0081,0.7865,0.7773,0.7615,0.9989,0.9859,0.9962,0.1344,0.0970,OD600:600
D,0.0880,0.4414,0.4628,0.6489,0.5155,0.5122,0.5567,0.6012,0.6920,0.6135,0.1355,0.0997,OD600:600
E,0.0911,0.2763,0.2999,0.3062,0.3576,0.3982,0.4133,0.4513,0.4550,0.4513,0.2387,0.1008,OD600:600
F,0.0888,0.2104,0.2491,0.2915,0.2833,0.3407,0.3665,0.4023,0.3916,0.3942,0.2957,0.1184,OD600:600
G,0.0973,0.1445,0.1582,0.1713,0.1630,0.1580,0.1539,0.1744,0.1654,0.1702,0.1359,0.1249,OD600:600
H,0.0814,0.1300,0.1294,0.0950,0.0959,0.0995,0.0989,0.0981,0.0960,0.0933,0.0893,0.0848,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1000,1080,6000,0000,9000,9000,6000,2000,1000,4000,0000,1000,479,520
B,8000,2043,2119,2223,0000,9000,3000,1652,1647,1650,2000,4000,479,520
C,0000,1479,1444,1378,1600,1200,0000,9850,9850,9900,1300,0000,479,520
D,0000,7560,6560,7130,2000,0000,1600,2870,4030,4240,0000,0000,479,520
E,6000,3570,3640,3150,0000,0000,4000,1250,1110,1340,4000,1000,479,520
F,1600,2690,2270,2000,0000,0000,8000,6700,5300,7000,8000,0000,479,520
G,0000,8200,8700,8500,0000,1800,1400,4700,6200,4900,0000,1100,479,520
H,0000,9100,9200,0000,0000,5000,5000,8000,7000,6000,5000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1100,7000,2600,0000,2900,4000,0000,1200,5000,1200,0000,3900,579,616
B,1900,3900,3000,4000,26203,25611,26580,7526,7643,7396,3000,1800,579,616
C,2000,0000,1900,1300,16138,15244,16312,4713,4878,4894,3000,2000,579,616
D,1700,2600,2700,1000,6970,6012,5083,1793,2073,2145,2400,6000,579,616
E,4000,1400,1000,5000,3415,2826,2566,7070,6560,7090,5000,3300,579,616
F,2900,3100,0000,1100,2499,1582,1381,3410,2690,3950,1500,1900,579,616
G,1500,2200,0000,0000,7680,6900,6080,1220,1420,1360,1200,1900,579,616
H,2600,1200,0000,6000,7000,1000,1900,1200,1300,1700,2700,3500,579,616
